synapse_id,pre_id,post_id,compartment,gray_type,x_um,y_um,z_um
1314,30088,30028,spine,asymmetric,364.2,106.2,178.0
1315,30088,30028,spine,asymmetric,341.9,117.7,216.8
1316,30088,30028,distal_dendrite,asymmetric,405.4,167.9,218.3
1317,30088,30030,proximal_dendrite,asymmetric,282.0,207.2,94.6
1318,30088,30030,proximal_dendrite,asymmetric,313.8,196.9,72.6
1319,30088,30051,spine,asymmetric,333.9,304.1,166.9
1320,30088,30110,distal_dendrite,asymmetric,291.5,226.4,203.5
1321,30088,30110,distal_dendrite,asymmetric,327.3,221.6,333.3
1322,30088,30110,distal_dendrite,asymmetric,389.6,280.7,234.8
1323,30088,30143,distal_dendrite,uncertain,303.0,290.3,33.4
1324,30089,30020,proximal_dendrite,asymmetric,276.7,224.5,364.5
1325,30089,30048,spine,uncertain,133.0,263.0,270.8
1326,30089,30062,spine,asymmetric,125.8,83.6,138.9
1327,30089,30097,distal_dendrite,asymmetric,-9.5,341.4,159.4
1328,30089,30097,proximal_dendrite,asymmetric,-47.6,323.1,238.2
1329,30089,30187,proximal_dendrite,asymmetric,285.6,131.9,198.9
1330,30090,30002,proximal_dendrite,asymmetric,229.2,425.5,126.3
1331,30090,30002,soma,asymmetric,285.6,395.7,63.5
1332,30090,30002,proximal_dendrite,asymmetric,248.8,351.0,84.9
1333,30090,30113,soma,asymmetric,228.9,178.5,337.2
1334,30090,30113,distal_dendrite,uncertain,215.3,131.1,378.5
1335,30090,30113,distal_dendrite,asymmetric,203.7,137.2,353.8
1336,30090,30133,proximal_dendrite,asymmetric,44.3,358.8,296.8
1337,30090,30133,spine,asymmetric,8.4,322.2,244.7
1338,30090,30140,proximal_dendrite,asymmetric,45.5,325.7,353.3
1339,30090,30141,spine,asymmetric,265.2,221.1,322.5
1340,30090,30141,spine,asymmetric,282.9,262.5,351.8
1341,30090,30141,distal_dendrite,uncertain,287.7,251.8,390.5
1342,30090,30187,proximal_dendrite,asymmetric,265.8,214.5,194.5
1343,30091,30004,spine,asymmetric,92.9,379.1,297.3
1344,30091,30004,spine,asymmetric,51.3,392.6,262.9
1345,30091,30010,proximal_dendrite,asymmetric,126.7,155.5,65.1
1346,30091,30010,proximal_dendrite,asymmetric,190.5,106.0,123.4
1347,30091,30010,proximal_dendrite,asymmetric,155.8,149.1,110.7
1348,30091,30010,soma,asymmetric,144.5,172.1,111.6
1349,30091,30010,proximal_dendrite,asymmetric,201.6,138.9,93.1
1350,30091,30154,spine,asymmetric,133.8,276.6,294.8
1351,30091,30154,distal_dendrite,asymmetric,106.0,287.7,358.4
1352,30091,30154,spine,uncertain,111.0,292.6,302.7
1353,30091,30173,spine,asymmetric,123.6,250.7,308.0
1354,30091,30183,spine,asymmetric,130.9,174.8,326.9
1355,30091,30189,distal_dendrite,asymmetric,91.5,117.9,270.4
1356,30091,30189,distal_dendrite,asymmetric,104.3,170.2,237.9
1357,30091,30189,spine,asymmetric,90.5,131.2,250.3
1358,30093,30026,spine,asymmetric,353.4,206.4,251.6
1359,30093,30026,spine,asymmetric,322.7,154.2,291.8
1360,30093,30026,spine,asymmetric,294.3,192.2,251.5
1361,30093,30041,proximal_dendrite,uncertain,157.8,448.0,84.9
1362,30093,30070,distal_dendrite,asymmetric,220.9,423.1,-10.5
1363,30093,30111,proximal_dendrite,asymmetric,200.8,370.3,98.2
1364,30093,30136,spine,asymmetric,321.4,338.2,45.8
1365,30093,30187,proximal_dendrite,asymmetric,226.6,163.7,145.5
1366,30093,30187,proximal_dendrite,asymmetric,186.7,152.6,203.9
1367,30093,30187,proximal_dendrite,asymmetric,212.7,138.2,150.7
1368,30093,30187,distal_dendrite,asymmetric,169.3,95.6,193.5
1369,30093,30187,soma,asymmetric,204.3,121.1,184.9
1370,30093,30187,distal_dendrite,asymmetric,239.8,154.6,138.4
1371,30094,30080,proximal_dendrite,uncertain,148.3,246.4,246.0
1372,30094,30090,spine,asymmetric,219.9,196.2,309.7
1373,30094,30169,proximal_dendrite,asymmetric,55.1,268.4,215.9
1374,30094,30169,proximal_dendrite,asymmetric,43.9,234.2,236.3
1375,30094,30194,proximal_dendrite,asymmetric,27.2,415.7,253.6
1376,30094,30194,proximal_dendrite,asymmetric,14.9,430.4,239.6
1377,30095,30001,distal_dendrite,asymmetric,144.2,509.8,233.2
1378,30095,30001,proximal_dendrite,asymmetric,99.3,495.0,202.1
1379,30095,30001,proximal_dendrite,asymmetric,110.1,440.7,217.7
1380,30095,30074,spine,asymmetric,8.4,192.6,51.4
1381,30095,30074,spine,uncertain,-13.1,163.0,-0.5
1382,30095,30100,spine,asymmetric,-4.1,174.3,124.4
1383,30095,30100,spine,asymmetric,97.6,201.4,132.1
1384,30095,30100,spine,asymmetric,41.5,201.1,145.1
1385,30095,30100,proximal_dendrite,asymmetric,76.9,146.1,101.2
1386,30095,30135,spine,asymmetric,147.0,154.1,15.9
1387,30095,30137,distal_dendrite,asymmetric,92.6,201.8,71.8
1388,30095,30179,proximal_dendrite,asymmetric,414.3,375.0,125.9
1389,30096,30034,distal_dendrite,asymmetric,118.2,329.5,291.5
1390,30096,30034,proximal_dendrite,asymmetric,129.9,351.8,257.3
1391,30096,30048,proximal_dendrite,asymmetric,164.5,263.7,278.1
1392,30096,30048,spine,asymmetric,206.4,282.1,268.1
1393,30096,30051,spine,asymmetric,310.4,341.8,174.6
1394,30096,30051,spine,asymmetric,305.4,305.2,166.7
1395,30096,30077,spine,asymmetric,362.2,281.3,340.4
1396,30096,30153,spine,asymmetric,104.3,169.1,314.4
1397,30097,30007,soma,symmetric,57.9,330.0,416.6
1398,30097,30036,soma,symmetric,100.9,348.8,318.4
1399,30097,30063,proximal_dendrite,symmetric,190.1,321.0,176.2
1400,30097,30063,soma,symmetric,178.8,428.1,218.5
1401,30097,30063,proximal_dendrite,symmetric,123.2,412.5,202.1
1402,30097,30063,proximal_dendrite,symmetric,214.7,337.3,232.9
1403,30097,30063,soma,symmetric,184.3,393.1,183.3
1404,30097,30063,proximal_dendrite,symmetric,159.3,388.5,157.9
1405,30097,30063,proximal_dendrite,symmetric,200.5,346.0,219.6
1406,30097,30079,soma,symmetric,114.4,380.9,240.0
1407,30097,30079,soma,symmetric,95.2,375.7,217.9
1408,30097,30095,proximal_dendrite,symmetric,98.5,84.3,127.0
1409,30097,30136,soma,symmetric,348.3,380.6,103.3
1410,30097,30150,soma,symmetric,382.2,263.6,196.5
1411,30097,30184,soma,symmetric,49.6,214.6,156.4
1412,30098,30023,soma,symmetric,79.0,409.0,78.5
1413,30098,30027,soma,symmetric,275.0,318.3,278.2
1414,30098,30039,soma,symmetric,112.8,501.3,34.2
1415,30098,30048,soma,symmetric,179.9,250.0,287.8
1416,30098,30048,soma,symmetric,128.4,237.7,302.1
1417,30098,30048,soma,symmetric,152.2,258.5,344.2
1418,30098,30063,soma,symmetric,167.3,403.4,199.3
1419,30098,30063,soma,symmetric,140.5,383.7,228.1
1420,30098,30063,soma,symmetric,120.0,379.3,217.7
1421,30098,30063,soma,uncertain,161.9,322.5,205.0
1422,30098,30065,proximal_dendrite,symmetric,176.3,343.4,33.8
1423,30098,30065,proximal_dendrite,symmetric,165.1,403.9,50.4
1424,30098,30065,proximal_dendrite,symmetric,118.1,367.2,57.2
1425,30098,30065,soma,symmetric,149.7,374.0,8.4
1426,30098,30070,distal_dendrite,symmetric,235.8,421.4,41.4
1427,30098,30077,soma,symmetric,334.2,254.2,341.4
1428,30098,30108,proximal_dendrite,symmetric,234.4,358.5,38.4
1429,30098,30181,soma,symmetric,129.8,473.9,70.2
1430,30098,30181,soma,symmetric,193.6,383.0,79.0
1431,30099,30062,distal_dendrite,asymmetric,86.7,125.3,226.4
1432,30099,30062,distal_dendrite,asymmetric,140.1,73.8,142.0
1433,30099,30062,proximal_dendrite,asymmetric,168.4,119.7,173.7
1434,30099,30169,proximal_dendrite,asymmetric,5.8,267.1,240.6
1435,30099,30187,proximal_dendrite,asymmetric,219.9,174.7,172.4
1436,30100,30030,proximal_dendrite,asymmetric,389.5,175.7,57.6
1437,30100,30030,distal_dendrite,asymmetric,320.4,160.6,78.3
1438,30100,30113,distal_dendrite,asymmetric,204.6,123.5,327.7
1439,30100,30113,proximal_dendrite,asymmetric,251.2,97.3,377.4
1440,30100,30113,distal_dendrite,asymmetric,132.9,143.3,386.5
1441,30100,30137,proximal_dendrite,asymmetric,126.9,209.5,-4.9
1442,30100,30137,proximal_dendrite,asymmetric,74.5,185.9,52.3
1443,30100,30137,distal_dendrite,asymmetric,104.5,169.3,11.9
1444,30100,30137,distal_dendrite,asymmetric,141.5,162.3,23.5
1445,30100,30137,soma,asymmetric,85.8,137.8,54.1
1446,30100,30137,distal_dendrite,asymmetric,99.5,182.8,-9.2
1447,30100,30141,distal_dendrite,asymmetric,255.2,289.5,347.2
1448,30100,30141,distal_dendrite,asymmetric,242.7,257.3,389.0
1449,30100,30141,spine,asymmetric,187.3,208.6,326.7
1450,30100,30141,distal_dendrite,asymmetric,286.7,297.8,364.0
1451,30100,30155,spine,asymmetric,135.4,119.7,74.9
1452,30101,30054,spine,asymmetric,106.1,290.5,340.2
1453,30101,30054,spine,asymmetric,107.7,277.6,319.6
1454,30101,30054,spine,asymmetric,95.5,224.0,336.1
1455,30101,30054,spine,asymmetric,109.5,303.9,290.8
1456,30101,30079,spine,asymmetric,87.6,423.5,268.8
1457,30101,30102,proximal_dendrite,asymmetric,126.2,290.4,241.8
1458,30101,30102,soma,asymmetric,81.1,270.0,193.8
1459,30101,30102,proximal_dendrite,asymmetric,139.3,260.5,252.6
1460,30101,30102,proximal_dendrite,uncertain,144.7,292.7,247.8
1461,30101,30102,distal_dendrite,asymmetric,153.7,279.5,233.0
1462,30101,30102,distal_dendrite,asymmetric,125.8,325.5,231.0
1463,30101,30102,proximal_dendrite,asymmetric,137.8,296.4,215.8
1464,30101,30102,distal_dendrite,asymmetric,217.7,350.6,265.0
1465,30101,30102,proximal_dendrite,asymmetric,175.4,315.5,217.8
1466,30101,30111,proximal_dendrite,asymmetric,266.2,377.9,103.9
1467,30101,30139,spine,asymmetric,-78.1,383.9,105.5
1468,30101,30139,spine,asymmetric,-49.9,323.8,62.6
1469,30101,30139,spine,asymmetric,-1.2,376.8,98.8
1470,30101,30139,distal_dendrite,asymmetric,-17.1,380.0,134.7
1471,30101,30139,spine,asymmetric,4.6,410.8,79.3
1472,30101,30139,spine,asymmetric,-5.6,324.2,109.5
1473,30101,30196,distal_dendrite,asymmetric,57.1,366.8,160.4
1474,30101,30196,distal_dendrite,asymmetric,52.8,264.4,255.9
1475,30101,30196,proximal_dendrite,asymmetric,100.4,387.6,218.8
1476,30101,30196,proximal_dendrite,asymmetric,46.0,286.0,208.1
1477,30101,30196,proximal_dendrite,asymmetric,4.3,432.8,229.9
1478,30102,30018,soma,symmetric,357.1,404.4,205.6
1479,30102,30018,soma,symmetric,404.2,376.9,187.1
1480,30102,30019,proximal_dendrite,symmetric,11.0,474.9,216.7
1481,30102,30025,soma,symmetric,209.3,354.8,253.1
1482,30102,30051,proximal_dendrite,symmetric,332.6,279.9,199.0
1483,30102,30052,proximal_dendrite,symmetric,95.9,386.3,309.3
1484,30102,30067,soma,symmetric,195.8,233.3,213.6
1485,30102,30067,uncertain,uncertain,230.0,213.9,290.2
1486,30102,30067,proximal_dendrite,symmetric,240.9,261.4,313.4
1487,30102,30067,soma,symmetric,183.6,312.0,249.0
1488,30102,30074,soma,symmetric,5.4,145.3,72.7
1489,30102,30074,soma,symmetric,16.3,126.1,69.3
1490,30102,30074,proximal_dendrite,symmetric,70.6,165.6,60.7
1491,30102,30074,soma,symmetric,47.7,137.6,107.3
1492,30102,30077,proximal_dendrite,symmetric,369.2,238.7,329.3
1493,30102,30087,soma,symmetric,148.0,283.7,113.3
1494,30102,30092,soma,symmetric,389.2,119.6,325.4
1495,30102,30095,soma,symmetric,107.6,130.2,203.4
1496,30102,30099,proximal_dendrite,symmetric,300.8,76.3,157.8
1497,30102,30107,soma,symmetric,285.3,276.5,12.5
1498,30102,30107,soma,symmetric,276.3,257.1,29.8
1499,30102,30120,soma,symmetric,324.7,344.7,55.1
1500,30102,30120,proximal_dendrite,symmetric,358.5,365.1,13.0
1501,30102,30120,soma,symmetric,343.1,307.2,57.7
1502,30102,30148,distal_dendrite,symmetric,347.3,156.7,256.9
1503,30102,30154,proximal_dendrite,symmetric,131.0,244.8,326.4
1504,30102,30162,proximal_dendrite,symmetric,184.0,170.5,175.9
1505,30102,30177,distal_dendrite,symmetric,180.5,404.3,258.9
1506,30102,30177,distal_dendrite,symmetric,235.2,341.6,238.4
1507,30102,30177,soma,symmetric,211.5,377.4,260.4
1508,30102,30177,proximal_dendrite,symmetric,188.9,409.2,263.9
1509,30102,30177,proximal_dendrite,symmetric,237.5,383.4,241.4
1510,30102,30177,soma,symmetric,234.9,351.5,290.8
1511,30102,30187,distal_dendrite,symmetric,225.1,136.6,152.4
1512,30102,30187,proximal_dendrite,symmetric,179.5,143.4,173.6
1513,30102,30190,proximal_dendrite,symmetric,222.6,362.4,111.8
1514,30102,30199,proximal_dendrite,symmetric,201.9,289.1,93.9
1515,30103,30001,distal_dendrite,asymmetric,112.6,484.3,212.4
1516,30103,30015,spine,asymmetric,11.4,439.1,268.3
1517,30103,30015,spine,asymmetric,81.2,401.6,287.0
1518,30103,30047,distal_dendrite,asymmetric,359.8,527.2,24.0
1519,30103,30102,proximal_dendrite,asymmetric,118.0,265.5,231.4
1520,30103,30106,spine,asymmetric,21.8,491.6,420.2
1521,30103,30106,spine,asymmetric,-16.5,548.0,394.9
1522,30103,30106,distal_dendrite,asymmetric,53.3,490.3,364.1
1523,30103,30106,spine,asymmetric,93.3,527.1,404.5
1524,30103,30106,spine,asymmetric,54.8,470.1,386.3
1525,30103,30106,spine,asymmetric,13.9,476.9,344.7
1526,30103,30119,spine,asymmetric,27.9,443.8,156.6
1527,30103,30119,spine,asymmetric,34.9,427.5,236.3
1528,30104,30012,distal_dendrite,asymmetric,394.5,448.8,331.1
1529,30104,30012,distal_dendrite,asymmetric,371.0,453.0,326.4
1530,30104,30083,distal_dendrite,asymmetric,99.2,241.9,172.3
1531,30104,30083,spine,asymmetric,54.5,270.8,183.6
1532,30104,30110,distal_dendrite,asymmetric,337.7,257.9,284.7
1533,30104,30110,distal_dendrite,asymmetric,310.0,254.4,244.1
1534,30104,30161,spine,asymmetric,288.1,243.6,290.2
1535,30104,30161,spine,asymmetric,357.7,297.9,233.0
1536,30104,30161,distal_dendrite,asymmetric,366.2,266.5,231.7
1537,30105,30001,distal_dendrite,asymmetric,162.1,485.1,273.5
1538,30105,30001,soma,asymmetric,114.9,483.2,236.3
1539,30105,30001,proximal_dendrite,asymmetric,85.1,474.2,203.2
1540,30105,30027,proximal_dendrite,asymmetric,269.8,323.6,310.3
1541,30105,30031,spine,asymmetric,386.0,344.2,46.0
1542,30105,30031,distal_dendrite,asymmetric,403.2,338.0,11.9
1543,30105,30047,proximal_dendrite,asymmetric,291.4,473.4,45.3
1544,30105,30047,proximal_dendrite,asymmetric,333.1,498.4,-8.9
1545,30105,30047,distal_dendrite,asymmetric,306.1,455.5,20.7
1546,30105,30132,proximal_dendrite,asymmetric,72.6,365.9,71.5
1547,30105,30132,distal_dendrite,asymmetric,54.3,355.7,71.4
1548,30105,30132,soma,asymmetric,65.2,403.4,73.1
1549,30105,30132,soma,asymmetric,82.1,365.2,56.3
1550,30105,30157,soma,asymmetric,275.1,476.9,224.3
1551,30105,30167,spine,asymmetric,325.0,263.1,217.4
1552,30105,30183,spine,asymmetric,111.1,234.7,294.1
1553,30105,30183,spine,asymmetric,133.9,194.9,275.3
1554,30105,30193,spine,asymmetric,75.6,454.6,379.6
1555,30106,30118,distal_dendrite,asymmetric,270.7,268.5,435.2
1556,30106,30118,proximal_dendrite,asymmetric,211.7,202.6,460.0
1557,30106,30118,proximal_dendrite,asymmetric,246.2,236.5,373.2
1558,30106,30118,proximal_dendrite,asymmetric,289.7,289.0,411.1
1559,30106,30118,proximal_dendrite,asymmetric,236.1,294.8,420.6
1560,30107,30024,distal_dendrite,asymmetric,372.0,441.2,157.3
1561,30107,30120,spine,asymmetric,349.4,367.3,-15.6
1562,30107,30120,spine,asymmetric,343.6,319.9,-1.7
1563,30107,30184,distal_dendrite,asymmetric,79.9,280.9,177.0
1564,30107,30184,proximal_dendrite,asymmetric,81.8,264.8,174.0
1565,30107,30184,proximal_dendrite,asymmetric,55.3,240.2,181.9
1566,30107,30184,soma,asymmetric,64.5,247.6,262.0
1567,30107,30184,proximal_dendrite,asymmetric,145.3,295.5,118.1
1568,30108,30021,distal_dendrite,asymmetric,33.6,480.1,221.1
1569,30108,30063,spine,asymmetric,163.1,368.0,207.4
1570,30108,30063,spine,asymmetric,149.7,363.9,219.5
1571,30108,30063,proximal_dendrite,asymmetric,176.9,315.9,163.4
1572,30108,30063,spine,asymmetric,163.4,291.7,200.1
1573,30108,30063,spine,asymmetric,120.8,322.9,151.4
1574,30108,30063,spine,asymmetric,134.5,322.3,205.7
1575,30108,30131,spine,asymmetric,159.7,255.3,-4.3
1576,30108,30136,spine,asymmetric,267.5,371.0,116.2
1577,30108,30141,spine,asymmetric,203.1,232.4,368.2
1578,30108,30146,distal_dendrite,asymmetric,144.9,469.3,410.0
1579,30108,30146,soma,asymmetric,136.6,467.3,326.8
1580,30108,30159,soma,uncertain,21.8,507.6,18.5
1581,30108,30159,distal_dendrite,asymmetric,27.9,446.5,46.9
1582,30108,30159,proximal_dendrite,asymmetric,95.2,445.8,4.7
1583,30108,30188,spine,asymmetric,211.6,431.2,-24.4
1584,30108,30199,distal_dendrite,asymmetric,215.3,263.3,96.9
1585,30108,30199,spine,asymmetric,251.6,253.2,49.1
1586,30109,30013,spine,asymmetric,357.0,236.5,152.2
1587,30109,30026,distal_dendrite,uncertain,286.0,125.5,217.0
1588,30109,30078,spine,asymmetric,137.2,178.3,360.6
1589,30109,30089,spine,asymmetric,72.5,210.8,297.4
1590,30109,30089,spine,asymmetric,62.7,160.2,239.6
1591,30109,30135,proximal_dendrite,asymmetric,167.6,169.0,7.2
1592,30109,30135,spine,asymmetric,182.6,85.3,28.4
1593,30109,30141,spine,asymmetric,240.1,237.9,355.1
1594,30109,30187,proximal_dendrite,asymmetric,168.5,83.2,147.1
1595,30110,30015,soma,symmetric,129.1,428.2,252.0
1596,30110,30015,soma,symmetric,80.5,445.4,211.6
1597,30110,30017,soma,symmetric,49.1,300.4,227.2
1598,30110,30017,proximal_dendrite,symmetric,136.6,320.1,232.3
1599,30110,30026,proximal_dendrite,symmetric,274.2,102.3,216.7
1600,30110,30048,proximal_dendrite,symmetric,153.1,268.7,279.2
1601,30110,30067,proximal_dendrite,symmetric,222.7,261.5,292.4
1602,30110,30067,soma,symmetric,241.1,218.9,279.5
1603,30110,30072,soma,uncertain,100.4,420.0,359.6
1604,30110,30086,distal_dendrite,symmetric,92.7,189.3,322.5
1605,30110,30086,soma,symmetric,110.7,150.0,391.8
1606,30110,30086,proximal_dendrite,symmetric,98.9,194.7,305.8
1607,30110,30086,uncertain,uncertain,104.3,210.2,320.1
1608,30110,30090,soma,symmetric,301.1,149.9,330.5
1609,30110,30112,proximal_dendrite,symmetric,266.7,118.6,233.5
1610,30110,30115,soma,symmetric,311.1,438.9,75.4
1611,30110,30115,soma,uncertain,295.4,478.1,40.2
1612,30110,30127,proximal_dendrite,symmetric,168.9,194.2,121.6
1613,30110,30127,proximal_dendrite,symmetric,165.5,205.0,9.2
1614,30110,30133,distal_dendrite,symmetric,-37.2,414.6,210.6
1615,30110,30133,soma,symmetric,9.2,353.2,228.8
1616,30110,30133,proximal_dendrite,symmetric,20.8,331.3,222.8
1617,30110,30133,soma,symmetric,6.2,376.1,244.8
1618,30110,30141,soma,symmetric,222.5,258.2,333.1
1619,30110,30143,soma,symmetric,320.6,286.0,8.7
1620,30110,30148,soma,symmetric,306.3,144.4,191.1
1621,30110,30148,soma,symmetric,291.8,106.1,295.6
1622,30110,30149,distal_dendrite,symmetric,347.9,256.6,154.5
1623,30110,30154,proximal_dendrite,symmetric,96.2,290.7,332.3
1624,30110,30154,soma,symmetric,23.7,247.6,359.3
1625,30110,30154,proximal_dendrite,symmetric,150.2,173.0,321.3
1626,30110,30174,proximal_dendrite,symmetric,407.7,439.5,239.9
1627,30111,30093,proximal_dendrite,symmetric,254.3,331.3,23.4
1628,30111,30093,proximal_dendrite,symmetric,219.2,293.2,-1.7
1629,30111,30093,proximal_dendrite,symmetric,239.8,298.1,-19.2
1630,30111,30093,distal_dendrite,symmetric,276.7,293.5,-31.1
1631,30111,30095,distal_dendrite,symmetric,101.9,77.0,175.8
1632,30111,30132,proximal_dendrite,symmetric,5.7,397.1,77.4
1633,30111,30168,proximal_dendrite,symmetric,202.3,409.1,66.7
1634,30112,30028,spine,asymmetric,416.5,76.2,296.0
1635,30112,30041,soma,asymmetric,163.6,463.8,90.3
1636,30112,30041,distal_dendrite,asymmetric,135.4,433.5,103.4
1637,30112,30041,distal_dendrite,asymmetric,151.9,527.2,129.0
1638,30112,30102,soma,asymmetric,150.4,334.2,237.9
1639,30112,30110,proximal_dendrite,asymmetric,338.9,262.8,214.9
1640,30112,30124,proximal_dendrite,asymmetric,370.4,138.3,136.7
1641,30112,30124,distal_dendrite,asymmetric,340.6,131.1,123.8
1642,30112,30124,proximal_dendrite,asymmetric,334.4,128.0,110.8
1643,30113,30026,distal_dendrite,symmetric,297.6,169.1,285.7
1644,30113,30043,distal_dendrite,symmetric,267.1,218.9,360.6
1645,30113,30083,distal_dendrite,symmetric,91.8,279.5,191.5
1646,30113,30083,distal_dendrite,symmetric,76.5,287.1,151.1
1647,30113,30083,distal_dendrite,symmetric,77.5,267.5,220.5
1648,30113,30083,distal_dendrite,symmetric,117.7,241.3,190.1
1649,30113,30123,spine,symmetric,326.8,468.2,386.2
1650,30113,30123,distal_dendrite,symmetric,333.3,469.1,388.6
1651,30113,30141,distal_dendrite,symmetric,272.9,294.3,356.0
1652,30113,30162,uncertain,uncertain,111.3,176.0,181.3
1653,30113,30199,distal_dendrite,uncertain,247.5,335.6,25.8
1654,30114,30001,soma,asymmetric,112.6,505.0,252.9
1655,30114,30009,proximal_dendrite,uncertain,287.8,389.6,158.7
1656,30114,30009,proximal_dendrite,asymmetric,233.9,401.5,194.4
1657,30114,30009,distal_dendrite,asymmetric,231.8,432.2,165.4
1658,30114,30024,proximal_dendrite,asymmetric,380.1,386.5,148.4
1659,30114,30024,distal_dendrite,asymmetric,388.7,442.1,206.6
1660,30114,30024,proximal_dendrite,asymmetric,402.6,469.3,154.9
1661,30114,30024,distal_dendrite,asymmetric,443.4,390.4,230.7
1662,30114,30036,spine,asymmetric,122.2,334.8,378.3
1663,30114,30042,spine,asymmetric,-45.7,439.5,113.6
1664,30114,30049,distal_dendrite,asymmetric,18.5,232.8,205.8
1665,30114,30072,distal_dendrite,asymmetric,34.8,386.4,301.8
1666,30114,30072,distal_dendrite,asymmetric,81.5,419.6,370.0
1667,30114,30097,distal_dendrite,asymmetric,-14.7,422.8,195.4
1668,30114,30097,proximal_dendrite,asymmetric,35.5,385.6,186.4
1669,30114,30147,distal_dendrite,asymmetric,105.4,360.4,117.2
1670,30114,30147,proximal_dendrite,asymmetric,54.6,378.6,152.2
1671,30114,30147,proximal_dendrite,asymmetric,89.9,456.5,194.2
1672,30114,30157,distal_dendrite,asymmetric,289.0,492.5,201.4
1673,30115,30030,proximal_dendrite,asymmetric,309.3,165.5,101.8
1674,30115,30132,soma,asymmetric,92.2,414.5,77.0
1675,30115,30132,proximal_dendrite,uncertain,113.8,392.2,88.8
1676,30115,30132,proximal_dendrite,asymmetric,84.2,367.9,27.1
1677,30115,30156,distal_dendrite,asymmetric,224.1,481.8,115.7
1678,30115,30156,spine,asymmetric,234.0,455.0,97.7
1679,30115,30156,spine,asymmetric,226.6,473.8,155.2
1680,30115,30156,spine,asymmetric,170.6,492.6,147.9
1681,30115,30156,spine,asymmetric,203.8,494.0,169.7
1682,30115,30156,spine,asymmetric,214.8,442.5,161.3
1683,30115,30156,spine,asymmetric,261.3,428.0,112.0
1684,30115,30156,spine,asymmetric,207.7,461.9,111.1
1685,30115,30160,distal_dendrite,asymmetric,292.7,416.1,144.6
1686,30115,30160,distal_dendrite,asymmetric,302.0,391.9,199.2
1687,30115,30177,spine,uncertain,179.4,395.0,254.5
1688,30116,30030,proximal_dendrite,asymmetric,348.8,181.5,47.3
1689,30116,30030,distal_dendrite,asymmetric,336.1,144.7,92.9
1690,30116,30038,spine,asymmetric,392.9,138.7,203.6
1691,30116,30038,distal_dendrite,asymmetric,350.3,185.2,127.1
1692,30116,30038,spine,asymmetric,444.7,179.7,125.2
1693,30116,30064,spine,asymmetric,-9.1,150.1,135.9
1694,30116,30064,distal_dendrite,asymmetric,19.7,155.0,193.4
1695,30116,30064,spine,asymmetric,-17.1,221.1,127.2
1696,30116,30087,spine,asymmetric,182.9,188.8,143.9
1697,30116,30104,spine,asymmetric,244.8,250.8,220.0
1698,30116,30104,spine,asymmetric,249.5,149.0,134.5
1699,30116,30152,spine,asymmetric,379.1,353.8,277.6
1700,30117,30001,distal_dendrite,asymmetric,130.3,452.6,214.8
1701,30117,30069,proximal_dendrite,asymmetric,336.8,284.4,392.3
1702,30117,30122,proximal_dendrite,asymmetric,109.8,425.8,25.2
1703,30117,30122,distal_dendrite,asymmetric,192.2,495.6,147.7
1704,30117,30134,proximal_dendrite,asymmetric,388.3,339.1,135.9
1705,30117,30134,distal_dendrite,asymmetric,331.1,326.1,146.1
1706,30117,30134,soma,asymmetric,323.6,363.3,162.1
1707,30117,30187,proximal_dendrite,asymmetric,288.4,94.6,172.0
1708,30117,30189,spine,asymmetric,61.8,78.7,264.8
1709,30117,30189,spine,asymmetric,100.2,141.3,258.7
1710,30118,30009,proximal_dendrite,uncertain,223.8,357.7,189.8
1711,30118,30009,proximal_dendrite,symmetric,290.6,345.9,221.7
1712,30118,30055,proximal_dendrite,symmetric,334.0,403.9,231.1
1713,30118,30166,proximal_dendrite,symmetric,170.6,369.8,324.1
1714,30118,30166,distal_dendrite,symmetric,166.5,249.0,313.8
1715,30119,30053,spine,asymmetric,204.4,422.6,315.7
1716,30119,30053,spine,asymmetric,242.8,425.2,324.7
1717,30120,30032,soma,asymmetric,79.5,413.6,206.2
1718,30120,30032,proximal_dendrite,asymmetric,34.5,359.4,253.2
1719,30120,30122,soma,asymmetric,123.8,380.4,97.6
1720,30120,30122,soma,asymmetric,191.5,494.2,109.0
1721,30120,30122,distal_dendrite,asymmetric,124.0,465.2,55.2
1722,30121,30024,proximal_dendrite,asymmetric,380.8,467.3,151.3
1723,30121,30034,proximal_dendrite,asymmetric,149.5,351.8,293.1
1724,30121,30034,proximal_dendrite,asymmetric,150.0,338.3,317.3
1725,30121,30046,proximal_dendrite,asymmetric,232.0,505.7,212.9
1726,30121,30049,distal_dendrite,asymmetric,63.6,241.0,206.8
1727,30121,30098,soma,asymmetric,173.1,438.8,27.5
1728,30121,30098,proximal_dendrite,asymmetric,160.5,478.7,71.7
1729,30121,30098,proximal_dendrite,asymmetric,155.9,501.6,39.5
1730,30121,30098,proximal_dendrite,asymmetric,148.1,443.4,11.9
1731,30121,30151,spine,asymmetric,358.5,379.6,277.0
1732,30121,30160,distal_dendrite,asymmetric,302.5,340.8,180.2
1733,30122,30001,proximal_dendrite,symmetric,90.6,490.6,192.6
1734,30122,30001,distal_dendrite,symmetric,130.8,449.1,252.2
1735,30122,30001,uncertain,uncertain,113.9,486.3,276.6
1736,30122,30001,proximal_dendrite,symmetric,123.7,468.7,192.3
1737,30122,30001,proximal_dendrite,symmetric,110.8,467.2,214.6
