pre_id,post_id,synapses
20232,20340,2
20232,20376,2
20232,20380,3
20232,20414,1
20233,20004,2
20233,20028,1
20233,20032,2
20233,20054,1
20233,20057,1
20233,20059,2
20233,20067,1
20233,20078,2
20233,20107,2
20233,20116,1
20233,20154,4
20233,20168,3
20233,20183,1
20233,20191,1
20233,20263,1
20233,20269,1
20233,20273,2
20233,20328,1
20233,20338,3
20233,20355,1
20233,20362,7
20233,20392,1
20233,20400,1
20233,20402,1
20233,20405,2
20233,20414,8
20233,20424,3
20233,20432,4
20233,20440,2
20233,20442,3
20233,20443,1
20233,20451,3
20233,20453,1
20233,20475,6
20234,20004,1
20234,20059,2
20234,20113,2
20234,20115,3
20234,20247,1
20234,20305,1
20234,20312,1
20234,20322,5
20234,20366,1
20234,20404,2
20234,20424,3
20234,20451,2
20234,20489,2
20234,20498,1
20235,20056,1
20235,20063,1
20235,20066,4
20235,20081,1
20235,20097,3
20235,20110,5
20235,20124,1
20235,20127,5
20235,20128,3
20235,20136,1
20235,20168,1
20235,20240,2
20235,20242,2
20235,20256,1
20235,20273,2
20235,20276,2
20235,20283,2
20235,20285,3
20235,20294,2
20235,20322,1
20235,20361,1
20235,20382,1
20235,20404,2
20235,20439,2
20235,20456,4
20236,20012,1
20236,20015,6
20236,20028,2
20236,20029,1
20236,20054,2
20236,20072,1
20236,20094,1
20236,20106,2
20236,20108,1
20236,20110,4
20236,20113,1
20236,20132,1
20236,20140,1
20236,20172,1
20236,20263,1
20236,20308,1
20236,20360,2
20236,20425,2
20236,20433,1
20236,20443,1
20236,20452,3
20236,20490,1
20237,20037,1
20237,20047,1
20237,20073,4
20237,20125,1
20237,20131,2
20237,20147,2
20237,20167,2
20237,20168,2
20237,20179,2
20237,20207,1
20237,20211,1
20237,20215,1
20237,20327,1
20237,20332,1
20237,20337,1
20237,20341,1
20237,20417,2
20237,20436,1
20238,20002,1
20238,20007,3
20238,20023,4
20238,20024,3
20238,20049,1
20238,20059,1
20238,20061,1
20238,20085,1
20238,20095,2
20238,20106,1
20238,20114,1
20238,20115,2
20238,20130,1
20238,20131,3
20238,20153,5
20238,20155,10
20238,20166,2
20238,20170,2
20238,20178,2
20238,20182,1
20238,20186,1
20238,20206,1
20238,20240,2
20238,20243,1
20238,20247,1
20238,20259,2
20238,20278,1
20238,20286,1
20238,20297,2
20238,20326,1
20238,20358,1
20238,20387,4
20238,20388,1
20238,20394,3
20238,20424,1
20238,20437,5
20238,20444,1
20238,20475,4
20238,20484,2
20238,20487,4
20238,20500,1
20239,20009,1
20239,20015,1
20239,20163,5
20239,20190,1
20239,20200,3
20239,20204,1
20239,20207,3
20239,20220,1
20239,20262,2
20239,20284,1
20239,20291,2
20239,20310,1
20239,20366,1
20239,20416,3
20239,20448,1
20239,20459,1
20240,20007,2
20240,20049,4
20240,20054,1
20240,20059,1
20240,20125,2
20240,20137,1
20240,20148,1
20240,20152,3
20240,20154,1
20240,20180,1
20240,20186,1
20240,20206,1
20240,20238,1
20240,20252,1
20240,20283,2
20240,20340,4
20240,20351,1
20240,20361,1
20240,20363,1
20240,20397,1
20240,20433,4
20240,20467,1
20240,20491,2
20241,20004,2
20241,20023,2
20241,20024,2
20241,20045,2
20241,20148,2
20241,20294,1
20241,20366,1
20241,20400,1
20241,20405,1
20241,20417,1
20241,20433,1
20241,20452,2
20241,20459,1
20241,20490,2
20242,20005,1
20242,20007,1
20242,20012,1
20242,20016,1
20242,20045,2
20242,20066,3
20242,20097,2
20242,20115,1
20242,20138,1
20242,20156,1
20242,20177,1
20242,20178,1
20242,20180,1
20242,20213,1
20242,20223,2
20242,20224,1
20242,20243,2
20242,20244,2
20242,20256,2
20242,20297,1
20242,20315,8
20242,20317,1
20242,20335,3
20242,20337,1
20242,20361,2
20242,20365,1
20242,20377,3
20242,20418,1
20242,20491,1
20243,20004,2
20243,20104,1
20243,20135,1
20243,20155,3
20243,20156,1
20243,20190,1
20243,20205,1
20243,20247,3
20243,20250,1
20243,20260,1
20243,20264,1
20243,20269,1
20243,20276,1
20243,20355,3
20243,20361,6
20243,20380,1
20243,20441,1
20243,20455,2
20243,20480,1
20243,20491,2
20244,20024,1
20244,20087,4
20244,20113,2
20244,20121,4
20244,20129,1
20244,20137,1
20244,20142,3
20244,20169,1
20244,20265,3
20244,20292,5
20244,20315,2
20244,20332,4
20244,20355,1
20244,20400,2
20244,20413,3
20244,20432,1
20244,20452,4
20245,20015,1
20245,20138,1
20245,20165,3
20245,20218,2
20245,20250,1
20245,20262,1
20245,20296,1
20245,20378,3
20245,20410,1
20245,20448,1
20245,20465,2
20245,20488,2
20246,20024,2
20246,20045,1
20246,20074,1
20246,20087,1
20246,20129,2
20246,20152,3
20246,20172,4
20246,20224,5
20246,20241,3
20246,20269,2
20246,20276,3
20246,20290,1
20246,20355,1
20246,20362,2
20246,20363,9
20246,20371,2
20246,20376,1
20246,20380,3
20246,20382,2
20246,20424,1
20246,20433,2
20246,20473,2
20247,20004,4
20247,20012,2
20247,20093,2
20247,20110,2
20247,20152,1
20247,20186,1
20247,20190,1
20247,20286,1
20247,20287,4
20247,20299,1
20247,20322,2
20247,20326,2
20247,20366,1
20247,20371,1
20247,20382,1
20247,20388,2
20247,20400,3
20247,20408,2
20247,20440,1
20247,20454,1
20247,20455,1
20247,20459,3
20247,20480,3
20247,20485,1
20247,20490,2
20247,20494,1
20248,20004,3
20248,20024,1
20248,20056,1
20248,20061,1
20248,20087,3
20248,20110,1
20248,20125,5
20248,20128,1
20248,20175,3
20248,20187,3
20248,20240,3
20248,20333,1
20248,20337,1
20248,20397,1
20248,20432,2
20248,20434,1
20249,20018,2
20249,20040,1
20249,20065,2
20249,20093,1
20249,20140,2
20249,20145,2
20249,20221,4
20249,20319,2
20249,20326,2
20249,20368,1
20249,20395,1
20249,20400,2
20249,20412,1
20249,20424,1
20249,20432,3
20249,20439,1
20249,20447,3
20249,20451,3
20250,20006,1
20250,20014,2
20250,20044,2
20250,20069,1
20250,20078,1
20250,20082,3
20250,20099,2
20250,20127,2
20250,20139,2
20250,20141,1
20250,20145,2
20250,20164,3
20250,20210,2
20250,20216,1
20250,20251,3
20250,20279,2
20250,20293,1
20250,20304,1
20250,20309,7
20250,20316,2
20250,20324,1
20250,20332,2
20250,20334,1
20250,20336,2
20250,20345,2
20250,20364,2
20250,20390,1
20250,20409,3
20250,20431,2
20250,20432,1
20250,20492,1
20251,20006,1
20251,20009,1
20251,20014,3
20251,20062,2
20251,20069,1
20251,20109,1
20251,20112,1
20251,20149,2
20251,20164,1
20251,20217,1
20251,20280,1
20251,20340,1
20251,20356,1
20251,20384,2
20251,20428,5
20251,20431,1
20251,20499,2
20252,20019,1
20252,20045,2
20252,20054,1
20252,20093,1
20252,20106,1
20252,20111,1
20252,20125,1
20252,20127,2
20252,20153,1
20252,20155,1
20252,20168,4
20252,20173,1
20252,20179,4
20252,20213,2
20252,20240,1
20252,20246,1
20252,20256,1
20252,20257,1
20252,20263,1
20252,20273,6
20252,20282,2
20252,20287,4
20252,20299,1
20252,20319,4
20252,20347,1
20252,20368,1
20252,20402,3
20252,20405,2
20252,20413,1
20252,20443,5
20252,20444,1
20252,20452,4
20252,20458,1
20252,20485,1
20253,20011,1
20253,20018,1
20253,20026,3
20253,20059,1
20253,20063,1
20253,20067,1
20253,20100,2
20253,20102,1
20253,20144,2
20253,20185,4
20253,20236,1
20253,20243,2
20253,20247,2
20253,20255,1
20253,20259,1
20253,20274,2
20253,20290,1
20253,20378,2
20253,20381,1
20253,20398,3
20253,20432,4
20253,20435,2
20253,20439,1
20253,20494,1
20253,20497,5
20254,20118,2
20254,20164,2
20254,20196,1
20254,20204,2
20254,20225,4
20254,20251,1
20254,20291,1
20254,20296,1
20254,20309,3
20254,20324,1
20254,20327,2
20254,20339,2
20254,20343,1
20254,20367,3
20254,20368,1
20254,20384,4
20254,20386,2
20254,20432,1
20254,20469,2
20254,20471,1
20255,20025,1
20255,20040,2
20255,20065,1
20255,20077,1
20255,20155,1
20255,20175,1
20255,20216,1
20255,20240,1
20255,20244,2
20255,20292,5
20255,20297,2
20255,20299,3
20255,20315,2
20255,20335,2
20255,20345,3
20255,20351,1
20255,20359,1
20255,20413,1
20255,20418,1
20255,20444,1
20255,20450,1
20255,20473,1
20255,20485,3
20255,20498,1
20256,20002,1
20256,20007,1
20256,20011,1
20256,20016,1
20256,20017,4
20256,20041,1
20256,20045,1
20256,20049,1
20256,20114,2
20256,20155,1
20256,20173,1
20256,20177,4
20256,20178,1
20256,20180,3
20256,20187,5
20256,20224,1
20256,20230,1
20256,20246,1
20256,20247,1
20256,20278,1
20256,20287,2
20256,20297,1
20256,20300,1
20256,20315,2
20256,20317,4
20256,20379,1
20256,20398,3
20256,20408,1
20256,20419,1
20256,20442,1
20256,20450,1
20256,20484,3
20256,20489,2
20256,20498,1
20257,20027,1
20257,20040,1
20257,20067,3
20257,20074,4
20257,20092,1
20257,20104,3
20257,20148,1
20257,20153,1
20257,20168,1
20257,20187,1
20257,20200,1
20257,20206,1
20257,20224,1
20257,20259,1
20257,20283,2
20257,20287,1
20257,20306,5
20257,20322,3
20257,20330,1
20257,20334,1
20257,20340,1
20257,20355,2
20257,20361,1
20257,20363,1
20257,20366,1
20257,20379,2
20257,20381,1
20257,20383,3
20257,20400,1
20257,20408,1
20257,20430,3
20257,20433,1
20257,20442,2
20257,20454,1
20257,20476,1
20258,20011,1
20258,20014,1
20258,20045,5
20258,20088,1
20258,20107,2
20258,20149,1
20258,20156,1
20258,20179,3
20258,20190,1
20258,20197,1
20258,20224,1
20258,20233,1
20258,20252,1
20258,20256,2
20258,20285,1
20258,20305,1
20258,20355,1
20258,20380,1
20258,20412,2
20258,20414,1
20258,20430,1
20258,20443,1
20258,20454,2
20259,20004,7
20259,20016,1
20259,20026,1
20259,20061,1
20259,20066,3
20259,20078,1
20259,20091,1
20259,20102,2
20259,20136,2
20259,20152,1
20259,20155,2
20259,20168,1
20259,20175,1
20259,20182,1
20259,20242,3
20259,20249,1
20259,20273,2
20259,20299,4
20259,20321,1
20259,20333,3
20259,20336,1
20259,20346,4
20259,20355,4
20259,20357,1
20259,20360,1
20259,20363,1
20259,20387,1
20259,20417,1
20259,20430,1
20259,20432,1
20259,20434,2
20259,20440,1
20259,20443,1
20259,20447,1
20259,20478,2
20259,20492,1
20260,20024,2
20260,20054,1
20260,20066,1
20260,20091,1
20260,20093,1
20260,20097,4
20260,20168,2
20260,20174,1
20260,20210,2
20260,20213,1
20260,20271,1
20260,20273,2
20260,20282,2
20260,20287,7
20260,20299,1
20260,20300,1
20260,20333,4
20260,20351,1
20260,20374,2
20260,20379,2
20260,20400,6
20260,20404,3
20260,20417,1
20260,20432,3
20260,20459,1
20261,20022,1
20261,20092,4
20261,20112,3
20261,20141,1
20261,20188,1
20261,20198,1
20261,20219,1
20261,20239,3
20261,20279,4
20261,20314,4
20262,20015,1
20262,20021,1
20262,20051,5
20262,20052,1
20262,20086,1
20262,20088,3
20262,20192,2
20262,20227,2
20262,20296,1
20262,20353,2
20262,20356,2
20262,20368,3
20262,20381,1
20262,20401,3
20263,20004,1
20263,20011,2
20263,20035,2
20263,20057,1
20263,20087,1
20263,20114,2
20263,20132,1
20263,20150,1
20263,20162,1
20263,20164,1
20263,20172,3
20263,20221,1
20263,20222,2
20263,20241,2
20263,20322,1
20263,20395,1
20263,20399,1
20263,20424,1
20264,20011,1
20264,20100,1
20264,20103,2
20264,20129,2
20264,20137,1
20264,20148,1
20264,20152,2
20264,20187,1
20264,20215,2
20264,20241,2
20264,20242,4
20264,20273,1
20264,20284,1
20264,20366,1
20264,20376,1
20264,20419,2
20264,20439,1
20264,20443,1
20264,20500,1
20265,20004,2
20265,20007,2
20265,20026,6
20265,20040,2
20265,20050,2
20265,20059,1
20265,20078,1
20265,20079,1
20265,20085,1
20265,20105,1
20265,20115,1
20265,20126,1
20265,20129,1
20265,20131,2
20265,20132,6
20265,20136,2
20265,20140,1
20265,20156,2
20265,20174,1
20265,20182,2
20265,20186,1
20265,20189,1
20265,20202,1
20265,20205,2
20265,20226,1
20265,20241,3
20265,20244,3
20265,20248,1
20265,20275,1
20265,20315,1
20265,20325,1
20265,20351,1
20265,20379,1
20265,20383,1
20265,20398,2
20265,20413,1
20265,20417,4
20265,20424,1
20265,20435,2
20265,20455,1
20265,20465,2
20265,20475,3
20265,20487,1
20265,20490,1
20265,20491,2
20265,20498,1
20266,20010,1
20266,20032,4
20266,20037,2
20266,20080,3
20266,20103,2
20266,20104,1
20266,20166,1
20266,20206,1
20266,20213,1
20266,20225,2
20266,20284,3
20266,20307,1
20266,20314,1
20266,20321,3
20266,20342,3
20266,20365,2
20266,20452,1
20266,20458,1
20266,20481,1
20266,20497,3
20267,20002,1
20267,20029,2
20267,20105,1
20267,20115,4
20267,20142,2
20267,20150,1
20267,20155,1
20267,20160,1
20267,20312,1
20267,20321,3
20267,20333,1
20267,20335,2
20267,20362,2
20267,20378,6
20267,20379,2
20267,20433,2
20267,20439,1
20267,20443,3
20267,20450,2
20267,20460,2
20267,20475,1
20267,20489,1
20267,20498,4
20268,20003,5
20268,20034,1
20268,20046,1
20268,20091,4
20268,20094,1
20268,20132,1
20268,20135,4
20268,20148,1
20268,20155,1
20268,20161,2
20268,20167,1
20268,20224,5
20268,20247,2
20268,20256,1
20268,20265,2
20268,20324,2
20268,20325,3
20268,20331,1
20268,20404,1
20268,20405,2
20268,20406,1
20268,20417,4
20268,20437,2
20268,20467,1
20268,20479,1
20268,20491,1
20269,20024,2
20269,20094,1
20269,20140,2
20269,20152,2
20269,20265,3
20269,20300,3
20269,20333,1
20269,20340,2
20269,20407,3
20269,20432,2
20270,20018,3
20270,20026,1
20270,20030,2
20270,20067,2
20270,20078,3
20270,20186,1
20270,20224,1
20270,20267,1
20270,20275,1
20270,20314,1
20270,20315,3
20270,20355,2
20270,20382,1
20270,20405,1
20270,20432,2
20270,20443,2
20270,20453,1
20270,20490,2
20271,20011,1
20271,20029,1
20271,20059,1
20271,20068,2
20271,20101,1
20271,20105,1
20271,20124,2
20271,20126,1
20271,20155,1
20271,20178,1
20271,20180,1
20271,20182,3
20271,20189,2
20271,20194,4
20271,20203,1
20271,20214,3
20271,20231,2
20271,20232,2
20271,20243,1
20271,20252,3
20271,20260,1
20271,20269,1
20271,20278,2
20271,20290,1
20271,20292,1
20271,20297,1
20271,20340,1
20271,20347,1
20271,20374,2
20271,20375,1
20271,20379,1
20271,20396,4
20271,20408,4
20271,20412,1
20271,20413,3
20271,20415,1
20271,20418,1
20271,20424,3
20271,20441,2
20271,20449,3
20271,20454,1
20271,20456,2
20271,20458,5
20271,20487,1
20271,20488,1
20271,20498,1
20272,20053,1
20272,20082,2
20272,20089,2
20272,20100,3
20272,20107,2
20272,20127,1
20272,20146,3
20272,20154,2
20272,20197,1
20272,20264,10
20272,20273,1
20272,20332,2
20272,20336,2
20272,20391,1
20272,20432,6
20272,20436,1
20272,20488,2
20273,20023,1
20273,20026,1
20273,20046,2
20273,20055,2
20273,20059,3
20273,20067,1
20273,20073,2
20273,20074,3
20273,20087,2
20273,20105,1
20273,20115,1
20273,20125,1
20273,20135,2
20273,20153,1
20273,20154,1
20273,20155,1
20273,20158,1
20273,20161,3
20273,20171,1
20273,20180,1
20273,20183,1
20273,20191,3
20273,20195,2
20273,20221,1
20273,20222,1
20273,20237,1
20273,20251,1
20273,20260,1
20273,20262,1
20273,20264,1
20273,20274,1
20273,20277,1
20273,20317,1
20273,20319,3
20273,20320,5
20273,20353,1
20273,20360,2
20273,20382,3
20273,20389,1
20273,20399,1
20273,20404,2
20273,20415,1
20273,20423,3
20273,20435,1
20273,20436,1
20273,20440,1
20273,20442,1
20273,20449,1
20273,20451,1
20273,20458,1
20273,20459,2
20273,20460,2
20273,20479,7
20273,20485,1
20273,20486,1
20274,20011,1
20274,20017,1
20274,20067,5
20274,20100,3
20274,20111,1
20274,20113,2
20274,20125,1
20274,20205,2
20274,20215,1
20274,20241,1
20274,20256,3
20274,20265,1
20274,20303,1
20274,20333,3
20274,20366,1
20274,20405,2
20274,20418,1
20274,20451,1
20274,20455,5
20274,20467,4
20274,20487,1
20275,20111,1
20275,20186,5
20275,20206,1
20275,20248,1
20275,20259,3
20275,20300,1
20275,20333,1
20275,20361,1
20275,20375,1
20275,20385,1
20275,20388,3
20275,20407,1
20275,20439,3
20275,20454,1
20275,20475,2
20276,20011,4
20276,20034,1
20276,20035,1
20276,20068,2
20276,20077,1
20276,20095,1
20276,20101,1
20276,20104,2
20276,20116,1
20276,20124,1
20276,20128,2
20276,20161,2
20276,20171,1
20276,20178,2
20276,20240,2
20276,20252,4
20276,20265,2
20276,20282,1
20276,20287,1
20276,20295,1
20276,20297,3
20276,20325,1
20276,20340,1
20276,20347,1
20276,20360,1
20276,20361,4
20276,20377,2
20276,20382,1
20276,20385,1
20276,20391,6
20276,20402,2
20276,20425,1
20276,20442,1
20276,20450,1
20276,20455,3
20276,20479,1
20276,20483,1
20276,20484,2
20276,20485,1
20276,20487,2
20276,20491,2
20277,20017,1
20277,20049,1
20277,20105,1
20277,20129,2
20277,20202,2
20277,20252,1
20277,20299,2
20277,20382,1
20277,20385,4
20277,20405,2
20277,20442,2
20277,20452,1
20277,20459,1
20277,20487,3
20278,20011,1
20278,20017,1
20278,20023,1
20278,20059,3
20278,20074,1
20278,20093,1
20278,20154,1
20278,20175,1
20278,20202,2
20278,20264,3
20278,20265,1
20278,20271,2
20278,20275,1
20278,20325,1
20278,20337,1
20278,20376,2
20278,20379,1
20278,20419,3
20279,20009,7
20279,20060,5
20279,20133,6
20279,20139,1
20279,20164,3
20279,20165,7
20279,20167,2
20279,20218,4
20279,20220,2
20279,20304,1
20279,20407,3
20279,20438,1
20280,20022,1
20280,20031,2
20280,20146,1
20280,20192,1
20280,20200,1
20280,20269,1
20280,20298,4
20280,20332,1
20280,20384,1
20280,20401,1
20280,20431,1
20281,20055,1
20281,20071,2
20281,20283,1
20281,20332,1
20281,20333,1
20281,20334,1
20281,20355,3
20281,20389,2
20281,20399,1
20281,20407,3
20281,20409,1
20281,20443,2
20281,20454,1
20281,20464,1
20281,20490,2
20281,20497,1
20282,20066,2
20282,20091,2
20282,20105,1
20282,20106,2
20282,20113,1
20282,20125,8
20282,20130,3
20282,20148,2
20282,20175,1
20282,20206,3
20282,20213,1
20282,20242,1
20282,20312,1
20282,20333,1
20282,20354,4
20282,20374,1
20282,20380,2
20282,20382,1
20282,20408,1
20282,20432,1
20282,20450,3
20282,20494,2
20283,20075,1
20283,20082,2
20283,20091,1
20283,20094,1
20283,20146,2
20283,20149,1
20283,20152,3
20283,20168,1
20283,20179,3
20283,20190,1
20283,20269,1
20283,20284,1
20283,20339,3
20283,20409,1
20283,20432,1
20283,20438,1
20283,20452,1
20283,20474,2
20284,20092,1
20284,20181,1
20284,20329,2
20285,20060,2
20285,20066,1
20285,20093,1
20285,20168,1
20285,20172,1
20285,20209,1
20285,20240,1
20285,20300,1
20285,20340,1
20285,20368,1
20285,20389,3
20285,20404,2
20286,20011,3
20286,20074,2
20286,20110,1
20286,20125,1
20286,20238,3
20286,20256,1
20286,20344,1
20286,20366,2
20286,20376,3
20286,20402,1
20287,20034,2
20287,20040,1
20287,20057,2
20287,20061,2
20287,20066,2
20287,20085,2
20287,20110,1
20287,20132,1
20287,20137,5
20287,20147,2
20287,20168,1
20287,20213,2
20287,20235,2
20287,20292,1
20287,20321,1
20287,20450,2
20289,20018,2
20289,20026,2
20289,20084,1
20289,20092,8
20289,20120,2
20289,20125,1
20289,20129,1
20289,20142,4
20289,20158,3
20289,20190,4
20289,20194,1
20289,20210,1
20289,20224,1
20289,20246,1
20289,20280,5
20289,20286,2
20289,20296,2
20289,20320,2
20289,20322,1
20289,20341,3
20289,20353,1
20289,20397,1
20289,20439,1
20289,20457,1
20289,20464,1
20289,20493,1
20290,20011,1
20290,20019,1
20290,20032,4
20290,20104,3
20290,20110,1
20290,20142,1
20290,20186,5
20290,20215,2
20290,20284,1
20290,20300,1
20290,20322,1
20290,20327,2
20290,20354,2
20290,20376,1
20290,20380,4
20290,20414,1
20291,20014,4
20291,20060,2
20291,20098,2
20291,20164,3
20291,20250,1
20291,20309,1
20291,20310,1
20291,20316,1
20291,20327,1
20291,20340,1
20291,20343,1
20291,20356,4
20291,20401,1
20291,20422,1
20292,20034,1
20292,20093,2
20292,20105,1
20292,20106,2
20292,20114,1
20292,20184,3
20292,20206,1
20292,20213,1
20292,20215,1
20292,20238,2
20292,20240,1
20292,20241,1
20292,20273,1
20292,20276,3
20292,20344,1
20292,20382,3
20292,20388,1
20292,20391,2
20292,20432,4
20292,20490,1
20293,20080,2
20293,20127,1
20293,20148,1
20293,20159,1
20293,20164,1
20293,20167,3
20293,20239,1
20293,20321,4
20293,20324,3
20293,20356,1
20293,20462,1
20293,20481,3
20294,20003,2
20294,20016,1
20294,20059,1
20294,20079,1
20294,20081,1
20294,20090,3
20294,20095,5
20294,20108,1
20294,20128,2
20294,20145,1
20294,20161,2
20294,20217,3
20294,20224,3
20294,20237,1
20294,20244,1
20294,20247,1
20294,20249,1
20294,20265,6
20294,20273,1
20294,20274,2
20294,20278,1
20294,20290,1
20294,20292,1
20294,20299,2
20294,20300,1
20294,20350,2
20294,20370,7
20294,20412,1
20294,20424,1
20294,20427,1
20294,20430,1
20294,20453,1
20294,20487,2
20294,20498,1
20295,20004,1
20295,20054,1
20295,20152,4
20295,20156,1
20295,20197,1
20295,20206,1
20295,20238,1
20295,20252,1
20295,20258,1
20295,20276,2
20295,20283,1
20295,20321,1
20295,20324,1
20295,20357,1
20295,20371,2
20295,20391,4
20295,20460,1
20295,20480,2
20295,20485,2
20296,20022,2
20296,20032,1
20296,20036,1
20296,20080,1
20296,20141,4
20296,20165,4
20296,20172,2
20296,20196,1
20296,20198,1
20296,20199,3
20296,20218,1
20296,20298,4
20296,20307,3
20296,20310,1
20296,20324,2
20296,20336,1
20296,20343,3
20296,20347,1
20296,20353,1
20296,20372,3
20296,20390,1
20296,20469,1
20296,20471,3
20297,20016,2
20297,20019,2
20297,20091,2
20297,20149,3
20297,20173,2
20297,20178,2
20297,20179,1
20297,20257,4
20297,20271,1
20297,20303,1
20297,20322,5
20297,20364,1
20297,20387,6
20297,20398,1
20297,20400,1
20297,20414,1
20297,20432,1
20297,20433,2
20297,20439,1
20297,20440,4
20297,20497,2
20298,20107,1
20298,20193,3
20298,20197,1
20298,20203,1
20298,20229,1
20298,20284,3
20298,20314,1
20298,20332,1
20298,20355,2
20298,20358,1
20298,20384,3
20298,20405,4
20298,20458,3
20298,20478,1
20299,20077,2
20299,20087,1
20299,20111,1
20299,20170,1
20299,20209,1
20299,20241,1
20299,20268,1
20299,20355,3
20299,20368,1
20299,20371,3
20299,20398,2
20299,20400,1
20299,20419,3
20299,20437,2
20299,20442,2
20299,20453,6
20299,20490,6
20300,20011,3
20300,20093,1
20300,20110,2
20300,20120,1
20300,20152,1
20300,20168,1
20300,20173,2
20300,20179,1
20300,20186,1
20300,20206,7
20300,20213,1
20300,20252,1
20300,20265,1
20300,20269,1
20300,20271,1
20300,20321,5
20300,20333,2
20300,20371,3
20300,20405,1
20300,20432,1
20300,20454,1
20301,20009,5
20301,20015,1
20301,20021,2
20301,20036,1
20301,20039,1
20301,20062,1
20301,20119,1
20301,20163,1
20301,20207,1
20301,20220,1
20301,20239,1
20301,20262,2
20301,20284,1
20301,20291,1
20301,20296,2
20301,20297,1
20301,20343,1
20301,20405,1
20301,20428,1
20301,20433,4
20301,20468,2
20302,20031,4
20302,20129,1
20302,20142,1
20302,20152,1
20302,20167,1
20302,20190,1
20302,20223,2
20302,20276,1
20302,20324,2
20302,20334,2
20302,20341,1
20302,20349,1
20302,20352,2
20302,20368,2
20302,20436,1
20302,20472,2
20302,20473,1
20303,20011,2
20303,20024,1
20303,20034,2
20303,20038,1
20303,20061,1
20303,20074,1
20303,20094,1
20303,20137,1
20303,20168,1
20303,20170,1
20303,20173,2
20303,20186,1
20303,20206,1
20303,20224,1
20303,20411,1
20303,20475,1
20303,20479,1
20304,20019,1
20304,20021,1
20304,20024,1
20304,20073,1
20304,20088,1
20304,20099,2
20304,20188,1
20304,20200,1
20304,20201,3
20304,20226,1
20304,20271,1
20304,20307,1
20304,20321,4
20304,20339,1
20304,20342,1
20304,20483,1
20305,20016,1
20305,20061,1
20305,20174,2
20305,20192,1
20305,20203,1
20305,20216,1
20305,20355,1
20305,20381,3
20305,20436,3
20305,20443,1
20305,20445,2
20305,20473,2
20305,20474,1
20305,20477,1
20306,20007,2
20306,20035,1
20306,20041,1
20306,20046,3
20306,20050,2
20306,20090,2
20306,20105,4
20306,20120,1
20306,20149,1
20306,20155,1
20306,20178,3
20306,20180,2
20306,20191,2
20306,20194,1
20306,20213,4
20306,20229,1
20306,20231,7
20306,20232,1
20306,20235,1
20306,20238,1
20306,20262,1
20306,20269,1
20306,20287,4
20306,20292,2
20306,20297,2
20306,20317,2
20306,20325,1
20306,20331,3
20306,20334,1
20306,20361,5
20306,20382,1
20306,20383,3
20306,20397,1
20306,20407,2
20306,20429,1
20306,20430,1
20306,20434,1
20306,20437,1
20306,20450,3
20306,20475,1
20306,20481,1
20306,20486,2
20306,20487,3
20306,20492,2
20306,20500,4
20307,20008,3
20307,20020,1
20307,20035,1
20307,20038,7
20307,20053,4
20307,20146,5
20307,20174,2
20307,20229,2
20307,20285,1
20307,20342,2
20307,20347,5
20307,20352,1
20307,20362,1
20307,20369,2
20307,20432,2
20307,20445,1
20307,20458,2
20307,20497,2
20308,20001,3
20308,20009,1
20308,20012,3
20308,20080,2
20308,20126,1
20308,20127,1
20308,20129,1
20308,20186,1
20308,20257,2
20308,20311,3
20308,20314,2
20308,20342,1
20308,20369,2
20308,20443,3
20308,20458,1
20308,20477,9
20309,20021,1
20309,20039,1
20309,20044,1
20309,20078,1
20309,20084,1
20309,20127,3
20309,20141,3
20309,20143,6
20309,20167,1
20309,20192,3
20309,20196,1
20309,20201,3
20309,20250,1
20309,20330,3
20309,20343,1
20309,20401,5
20309,20411,3
20309,20432,1
20309,20438,1
20309,20446,10
20309,20474,2
20310,20039,1
20310,20048,1
20310,20082,2
20310,20109,1
20310,20120,1
20310,20123,2
20310,20159,1
20310,20161,3
20310,20164,1
20310,20165,3
20310,20196,2
20310,20198,1
20310,20201,1
20310,20217,2
20310,20218,2
20310,20223,2
20310,20226,1
20310,20227,1
20310,20228,1
20310,20245,1
20310,20254,7
20310,20272,2
20310,20281,2
20310,20291,1
20310,20293,1
20310,20312,1
20310,20353,1
20310,20448,1
20310,20468,1
20310,20471,1
20310,20478,2
20310,20496,1
20311,20053,3
20311,20119,1
20311,20159,4
20311,20181,1
20311,20216,1
20311,20272,2
20311,20325,1
20311,20332,1
20311,20342,3
20311,20362,2
20311,20435,5
20312,20005,2
20312,20011,2
20312,20029,1
20312,20074,1
20312,20093,1
20312,20110,4
20312,20115,2
20312,20168,1
20312,20178,1
20312,20185,1
20312,20202,1
20312,20252,2
20312,20274,1
20312,20286,1
20312,20299,1
20312,20331,1
20312,20397,4
20312,20419,2
20312,20433,2
20312,20439,1
20313,20015,1
20313,20099,1
20313,20141,3
20313,20176,6
20313,20198,1
20313,20225,1
20313,20226,1
20313,20271,1
20313,20286,2
20313,20310,1
20313,20336,1
20313,20392,1
20313,20426,1
20313,20448,3
20313,20465,1
20313,20493,1
20314,20010,1
20314,20021,2
20314,20055,3
20314,20057,1
20314,20117,1
20314,20127,2
20314,20143,3
20314,20188,1
20314,20342,2
20314,20343,1
20314,20381,1
20314,20441,2
20314,20497,4
20315,20004,1
20315,20011,6
20315,20110,5
20315,20129,1
20315,20170,2
20315,20187,2
20315,20206,1
20315,20244,1
