10.3389/fcell.2020.00477	Regulation of Neurogenesis by FGF Signaling and Neurogenin in the Invertebrate Chordate Ciona	Frontiers in Cell and Developmental Biol	Neurogenesis is a complex sequence of cellular processes and behaviors driven by the coordinated expression of conserved effectors. The bipolar tail neurons (BTNs) of Ciona develop according to a highly dynamic, yet highly stereotyped developmental program and
10.7554/elife.34700	Chronic 2P-STED imaging reveals high turnover of dendritic spines in the hippocampus in vivo	eLife	Rewiring neural circuits by the formation and elimination of synapses is thought to be a key cellular mechanism of learning and memory in the mammalian brain. Dendritic spines are the postsynaptic structural component of excitatory synapses, and their experien
10.1016/j.brainres.2012.07.024	Targeted gene transfer of different genes to presynaptic and postsynaptic neocortical neurons connected by a glutamatergic synapse	Brain Research	Genetic approaches to analyzing neuronal circuits and learning would benefit from a technology to first deliver a specific gene into presynaptic neurons, and then deliver a different gene into an identified subset of their postsynaptic neurons, connected by a 
10.1111/ens.12053	Insect morphology in the age of phylogenomics: innovative techniques and its future role in systematics	Entomological Science	Abstract A brief account of the history of insect morphology is given. Different techniques and analytical methods used in current projects on insect morphology and phylogeny and their optimized combined application are described. These include fixation, disse
10.1016/j.neuron.2017.05.017	High-Speed and Scalable Whole-Brain Imaging in Rodents and Primates.	Neuron	Subcellular resolution imaging of the whole brain and subsequent image analysis are prerequisites for understanding anatomical and functional brain networks. Here, we have developed a very high-speed serial-sectioning imaging system named FAST (block-face seri
10.1016/j.ddmod.2008.07.003	Genetically encoded fluorescent sensors for studying healthy and diseased nervous systems.	Drug Discovery Today : Disease Models	Neurons and glia are functionally organized into circuits and higher-order structures via synaptic connectivity, well-orchestrated molecular signaling, and activity-dependent refinement. Such organization allows the precise information processing required for 
10.1016/s0014-4835(66)80007-6	The ultrastructure of the inner plexiform layer of the retina of Cottus bubalis.	Experimental Eye Research	
10.1016/j.neuroscience.2006.05.033	Dense core vesicles resemble active-zone transport vesicles and are diminished following synaptogenesis in mature hippocampal slices.	Neuroscience	Large dense core vesicles (approximately 100 nm) contain neuroactive peptides and other co-transmitters. Smaller dense core vesicles (approximately 80 nm) are known to contain components of the presynaptic active zone and thought to transport and deliver these
10.1016/j.cub.2018.04.040	A GABAergic Feedback Shapes Dopaminergic Input on the Drosophila Mushroom Body to Promote Appetitive Long-Term Memory	Current Biology	Summary Memory consolidation is a crucial step for long-term memory (LTM) storage. However, we still lack a clear picture of how memory consolidation is regulated at the neuronal circuit level. Here, we took advantage of the well-described anatomy of the Droso
10.1242/dev.058305	Glia delimit shape changes of sensory neuron receptive endings in C. elegans	Development	Neuronal receptive endings, such as dendritic spines and sensory protrusions, are structurally remodeled by experience. How receptive endings acquire their remodeled shapes is not well understood. In response to environmental stressors, the nematode Caenorhabd
10.1016/j.neuron.2013.03.009	Nanoscale scaffolding domains within the postsynaptic density concentrate synaptic AMPA receptors	Neuron	SUMMARY Scaffolding molecules at the postsynaptic membrane form the foundation of excitatory synaptic transmission by establishing the architecture of the postsynaptic density (PSD), but the small size of the synapse has precluded measurement of PSD organizati
10.1007/978-1-4939-2842-2_8	Microbial Rhodopsin Optogenetic Tools: Application for Analyses of Synaptic Transmission and of Neuronal Network Activity in Behavior.	Methods in molecular biology	Optogenetics was introduced as a new technology in the neurosciences about a decade ago (Zemelman et al., Neuron 33:15-22, 2002; Boyden et al., Nat Neurosci 8:1263-1268, 2005; Nagel et al., Curr Biol 15:2279-2284, 2005; Zemelman et al., Proc Natl Acad Sci USA 
10.1016/j.cub.2022.07.060	A thermometer circuit for hot temperature adjusts Drosophila behavior to persistent heat	Current Biology	SUMMARY Small poikilotherms such as the fruit fly Drosophila depend on absolute temperature measurements to identify external conditions that are above (hot) or below (cold) their preferred range and to react accordingly. Hot and cold temperatures have a diffe
10.1017/s1431927615007175	Advanced substrate holder and multi-axis manipulation tool for ultramicrotomy	Microscopy and Microanalysis	Waldemar Spomer, Andreas Hofmann, Irene Wacker, Len Ness, Pat Brey, Rasmus R Schroder, Ulrich Gengenbach; Advanced substrate holder and multi-axis manipula
10.3389/fncom.2020.00078	Learning Long Temporal Sequences in Spiking Networks by Multiplexing Neural Oscillations	bioRxiv	Many cognitive and behavioral tasks - such as interval timing, spatial navigation, motor control and speech - require the execution of precisely-timed sequences of neural activation that cannot be fully explained by a succession of external stimuli. We use a r
10.3389/fams.2020.616658	Exploiting Multiple Timescales in Hierarchical Echo State Networks	Frontiers in Applied Mathematics and Sta	Echo state networks (ESNs) are a powerful form of reservoir computing that only require training of linear output weights while the internal reservoir is formed of fixed randomly connected neurons. With a correctly scaled connectivity matrix, the neurons’ acti
10.1038/s41592-020-00989-1	BAcTrace, a tool for retrograde tracing of neuronal circuits in Drosophila	Nature Methods	Animal behavior is encoded in neuronal circuits in the brain. To elucidate the function of these circuits, it is necessary to identify, record from and manipulate networks of connected neurons. Here we present BAcTrace (Botulinum-Activated Tracer), a genetical
10.1016/j.conb.2025.103027	Mapping and decoding neuropeptide signaling networks in nervous system function	Current Opinion in Neurobiology	Neuropeptides are widespread signaling molecules that are central to brain function in all animals. Recent advances in profiling their expression across neural circuits, in conjunction with detailed biochemical characterization of their interactions with recep
10.1162/neco.2009.10-08-881	Convolutional Networks Can Learn to Generate Affinity Graphs for Image Segmentation	Neural Computation	Many image segmentation algorithms first generate an affinity graph and then partition it. We present a machine learning approach to computing an affinity graph using a convolutional network (CN) trained using ground truth provided by human experts. The CN aff
10.7554/elife.08206	Extracellular space preservation aids the connectomic analysis of neural circuits	eLife	Dense connectomic mapping of neuronal circuits is limited by the time and effort required to analyze 3D electron microscopy (EM) datasets. Algorithms designed to automate image segmentation suffer from substantial error rates and require significant manual err
10.1083/jcb.202209127	CLEMSite, a software for automated phenotypic screens using light microscopy and FIB-SEM	bioRxiv	Correlative light and electron microscopy (CLEM) combines two imaging modalities, balancing out the limits of one technique with the other. In recent years, Focused Ion Beam Scanning Electron Microscopy (FIB-SEM) has emerged as a flexible method that enables s
10.3109/01677063.2014.891590	Multiple Redundant Medulla Projection Neurons Mediate Color Vision in Drosophila	Journal of neurogenetics	Abstract The receptor mechanism for color vision has been extensively studied. In contrast, the circuit(s) that transform(s) photoreceptor signals into color percepts to guide behavior remain(s) poorly characterized. Using intersectional genetics to inactivate
10.1371/journal.pone.0218738	Biophysical modeling of C. elegans neurons: Single ion currents and whole-cell dynamics of AWCon and RMD	PLoS ONE	C. elegans neuronal system constitutes the ideal framework for studying simple, yet realistic, neuronal activity, since the whole nervous system is fully characterized with respect to the exact number of neurons and the neuronal connections. Most recent effort
10.1007/s00359-023-01613-1	Impact of central complex lesions on innate and learnt visual navigation in ants	Journal of Comparative Physiology	Wood ants are excellent navigators, using a combination of innate and learnt navigational strategies to travel between their nest and feeding sites. Visual navigation in ants has been studied extensively, however, we have little direct evidence for the underly
10.1016/j.yhbeh.2022.105138	A consideration of brain networks modulating social behavior.	Hormones and Behavior	A primary goal of the field of behavioral neuroendocrinology is to understand how the brain modulates complex behavior. Over the last 20 years we have proposed various brain networks to explain behavioral regulation, however, the parameters by which these netw
10.1038/490293a	High-throughput anatomy: Charting the brain's networks	Nature	
10.1007/s00018-019-03109-1	Intrinsic and extrinsic mechanisms of synapse formation and specificity in C. elegans	Cellular and Molecular Life Sciences	Precise neuronal wiring is critical for the function of the nervous system and is ultimately determined at the level of individual synapses. Neurons integrate various intrinsic and extrinsic cues to form synapses onto their correct targets in a stereotyped man
10.1073/pnas.2101869118	Subsystem macroarchitecture of the intrinsic midbrain neural network and its tectal and tegmental subnetworks	Proceedings of the National Academy of S	Significance The midbrain is one of the vertebrate brain’s three basic divisions, and it plays an especially important role in sensory–motor mechanisms, motivation and reward, reproductive and agonistic behaviors, and behavioral state. Network science methods 
10.1073/pnas.2426758122	Exact linear theory of perturbation response in a space- and feature-dependent cortical circuit model	Proceedings of the National Academy of S	What are the principles that govern the responses of cortical networks to their inputs and the emergence of these responses from recurrent connectivity? Recent experiments have probed these questions by measuring cortical responses to two-photon optogenetic pe
10.3389/fncom.2014.00056	Balanced neural architecture and the idling brain	Frontiers in Computational Neuroscience	A signature feature of cortical spike trains is their trial-to-trial variability. This variability is large in the spontaneous state and is reduced when cortex is driven by a stimulus or task. Models of recurrent cortical networks with unstructured, yet balanc
10.1101/2021.05.27.445920	Distinct internal states interact to shape food choice by modulating sensorimotor processing at global and local scales	bioRxiv	When deciding what to eat, animals evaluate sensory information about food quality alongside multiple ongoing internal states. How internal states interact to alter sensorimotor processing and shape decisions such as food choice remains poorly understood. Here
10.1016/j.biopsych.2019.06.026	Heroin Cue-Evoked Astrocytic Structural Plasticity at Nucleus Accumbens Synapses Inhibits Heroin Seeking	Biological Psychiatry	BACKGROUND Opioid addiction is a critical medical and social problem characterized by vulnerability to relapse. Glutamatergic synapses in the nucleus accumbens regulate the motivation to relapse to opioid use and down-regulation of glutamate transporters on as
10.1093/bioinformatics/bts221	Improved synapse detection for mGRASP-assisted brain connectivity mapping	Bioinform.	Motivation: A new technique, mammalian green fluorescence protein (GFP) reconstitution across synaptic partners (mGRASP), enables mapping mammalian synaptic connectivity with light microscopy. To characterize the locations and distribution of synapses in compl
10.1152/jn.1999.81.4.1531	Impact of network activity on the integrative properties of neocortical pyramidal neurons in vivo.	Journal of Neurophysiology	Impact of network activity on the integrative properties of neocortical pyramidal neurons in vivo. During wakefulness, neocortical neurons are subjected to an intense synaptic bombardment. To assess the consequences of this background activity for the integrat
10.1371/journal.pone.0114330	Nitric Oxide Modulates the Temporal Properties of the Glutamate Response in Type 4 OFF Bipolar Cells	PLoS ONE	Nitric oxide (NO) is involved in retinal signal processing, but its cellular actions are only partly understood. An established source of retinal NO are NOACs, a group of nNOS-expressing amacrine cells which signal onto bipolar, other amacrine and ganglion cel
10.1016/j.tins.2018.01.009	Flexible neural hardware supports dynamic computations in retina	Trends in Neurosciences	The ability of the retina to adapt to changes in mean light intensity and contrast is well known. Classically, however, adaptation is thought to affect gain but not to change the visual modality encoded by a given type of retinal neuron. Recent findings reveal
10.1162/netn_a_00085	Topological reinforcement as a principle of modularity emergence in brain networks	bioRxiv	Modularity is a ubiquitous topological feature of structural brain networks at various scales. While a variety of potential mechanisms have been proposed, the fundamental principles by which modularity emerges in neural networks remain elusive. We tackle this 
10.64898/2026.06.14.732053	Uncovering Sex Differences in the Drosophila Ventral Nerve Cord Through Connectome Alignment	bioRxiv	There are now multiple Drosophila connectomes available, comprising both its brain and ‘spinal’ cord - comparing these connectomes requires first classifying neurons into cell types. Existing approaches for cell typing typically require extensive manual curati
10.1111/j.1460-9568.2012.08011.x	Intracortical connectivity of layer VI pyramidal neurons in the somatosensory cortex of normal and barrelless mice	European Journal of Neuroscience	Abstract In mice, barrels in layer IV of the somatosensory cortex correspond to the columnar representations of whisker follicles. In barrelless (BRL) mice, barrels are absent, but functionally, a columnar organization persists. Previously we characterized the
10.1007/s00424-011-1048-9	Post hoc immunostaining of GABAergic neuronal subtypes following in vivo two-photon calcium imaging in mouse neocortex	Pflügers Archiv: European Journal of Phy	GABAergic neurons in the neocortex are diverse with regard to morphology, physiology, and axonal targeting pattern, indicating functional specializations within the cortical microcircuitry. Little information is available, however, about functional properties 
10.1101/2025.05.09.653224	Predicting Neural Activity from Connectome Embedding Spaces		Understanding how structured patterns of neural activity emerge from the underlying connectivity is fundamental to elucidating brain function. While cortical connectomes are intrinsically high-dimensional, population activity typically resides in a much lower-
10.1126/sciadv.aeg3223	The extreme diversity of retinal amacrine cells has deep evolutionary roots	Science Advances	Amacrine cells (ACs) comprise a heterogeneous class of inhibitory neurons in the vertebrate retina, exhibiting morphological and functional complexity rivaling that of cortical interneurons. Here, we integrate single-cell and single-nucleus transcriptomic atla
10.1016/j.neuron.2018.09.008	Oxytocin Transforms Firing Mode of CA2 Hippocampal Neurons	Neuron	SUMMARY Oxytocin is an important neuromodulator in the mammalian brain that increases information salience and circuit plasticity, but its signaling mechanisms and circuit effect are not fully understood. Here we report robust oxytocinergic modulation of intri
10.1101/2024.01.30.577979	Cortical multi-area model with joint excitatory-inhibitory clusters accounts for spiking statistics, inter-area propagation, and variability dynamics	bioRxiv	Abstract The primate brain uses billions of interacting neurons to produce macroscopic dynamics and behavior, but current methods only allow neuroscientists to investigate a subset of the neural activity. Computational modeling offers an alternative testbed fo
10.3389/fphys.2026.1898182	Form informs function: innervation patterns of projection neurons correspond to response profiles of mushroom body output neurons during olfactory-vis	Frontiers in Physiology	Several studies have shown that honeybees have a remarkable ability to detect, learn, and discriminate different floral qualities such as colour patterns and odour bouquets. However, how they integrate this multi-sensory information at the neuronal level is le
10.1038/s41592-018-0181-1	A community-developed open-source computational ecosystem for big neuro data	Nature Methods	Big imaging data is becoming more prominent in brain sciences across spatiotemporal scales and phylogenies. We have developed a computational ecosystem that enables storage, visualization, and analysis of these data in the cloud, thusfar spanning 20+ publicati
10.1002/cne.903100202	Rod‐signal interneurons in the rabbit retina: 1. Rod bipolar cells	The Journal of comparative neurology	Abstract The cellular morphology and topographic distribution of the rod bipolar cells in the rabbit retina have been investigated by selective labelling with protein kinase C‐immunohistochemistry (Negishi et al., Neurosci. Lett. 94 :247–252, 1988) and by Luci
10.1016/j.cag.2021.04.037	InShaDe: Invariant Shape Descriptors for visual 2D and 3D cellular and nuclear shape analysis and classification	Computers & graphics	Abstract We present a shape processing framework for visual exploration of cellular nuclear envelopes extracted from microscopic images arising in histology and neuroscience. The framework is based on a novel shape descriptor of closed contours in 2D and 3D. I
10.1016/b978-0-12-418675-0.00001-8	Structure and complexity of the synapse and dendritic spine	The Synapse	
10.1016/j.asd.2021.101100	Genealogical relationships of mushroom bodies, hemiellipsoid bodies, and their afferent pathways in the brains of Pancrustacea: Recent progress and op	Arthropod structure & development	According to all latest phylogenetic analyses, the taxon Pancrustacea embraces the crustaceans in the traditional sense and the hexapods. Members of the Pancrustacea for a long time have been known to display distinct similarities in the architecture of their 
10.1016/j.cub.2022.04.078	Feature encoding: How back-to-front motion guides the polite fly.	Current Biology	Motion of a visual image from back-to-front across a visual field can provide an early-stage cue for impending collisions. A new study reveals visual feature encoding neurons that drive behavioral responses to back-to-front motion in the fly Drosophila melanog
10.1016/j.celrep.2016.03.067	Improved Monosynaptic Neural Circuit Tracing Using Engineered Rabies Virus Glycoproteins	Cell Reports	SUMMARY Monosynaptic rabies virus tracing is a unique and powerful tool to identify neurons making direct presynaptic connections onto neurons of interest across the entire nervous system. Current methods utilize complementation of glycoprotein gene-deleted ra
10.1038/s41467-023-38529-y	Distributing task-related neural activity across a cortical network through task-independent connections	bioRxiv	Task-related neural activity is widespread across populations of neurons during goal-directed behaviors. However, little is known about the synaptic reorganization and circuit mechanisms that lead to broad activity changes. Here we trained a limited subset of 
10.1002/cne.901410403	Increase in number of synapses in the inner plexiform layer of light deprived rat retinae: Quantitative electron microscopy	The Journal of comparative neurology	Abstract One eye in each of five adult Wistar hooded rats was covered with opaque contact occluders for three or nine months. The rat retinae were studied with light and electron microscopy. No changes in retinal thickness or in gross structure were seen. Howe
10.1016/j.neuron.2016.09.017	Direct measurement of correlation responses in Drosophila elementary motion detectors reveals fast timescale tuning	Neuron	Animals estimate visual motion by integrating light intensity information over time and space. The integration requires nonlinear processing, which makes motion estimation circuitry sensitive to specific spatiotemporal correlations that signify visual motion. 
10.1016/j.celrep.2014.10.037	A simple method for 3D analysis of immunolabeled axonal tracts in a transparent nervous system.	Cell Reports	Clearing techniques have been developed to transparentize mouse brains, thereby preserving 3D structure, but their complexity has limited their use. Here, we show that immunolabeling of axonal tracts followed by optical clearing with solvents (3DISCO) and ligh
10.1016/b978-0-12-821861-7.00002-6	Network neuroscience and the connectomics revolution	Connectomic Deep Brain Stimulation	Connectomics and network neuroscience offer quantitative scientific frameworks for modeling and analyzing networks of structurally and functionally interacting neurons, neuronal populations, and macroscopic brain areas. This shift in perspective and emphasis o
10.1002/cne.25552	Astrocyte Ensheathment of Calyx-Forming Axons of the Auditory Brainstem Precedes Accelerated Expression of Myelin Genes and Myelination by Oligodendro	The Journal of comparative neurology	Early postnatal brain development involves complex interactions among maturing neurons and glial cells that drive tissue organization. We previously analyzed gene expression in tissue from the mouse medial nucleus of the trapezoid body (MNTB) during the first 
10.1113/jphysiol.2003.059543	Light‐evoked current responses in rod bipolar cells, cone depolarizing bipolar cells and AII amacrine cells in dark‐adapted mouse retina	Journal of Physiology	Light‐evoked excitatory cation current (Δ I C ) and inhibitory chloride current (Δ I Cl ) of rod and cone depolarizing bipolar cells (DBC R s and DBC C s) and AII amacrine cells (AIIACs) in dark‐adapted mouse retinal slices were studied by whole‐cell voltage‐c
10.1038/s41592-024-02580-4	Segment Anything for Microscopy	bioRxiv	We present Segment Anything for Microscopy, a tool for interactive and automatic segmentation and tracking of objects in multi-dimensional microscopy data. Our method is based on Segment Anything, a vision foundation model for image segmentation. We extend it 
10.1016/j.ultramic.2021.113265	Accurate post-mortem alignment for Focused Ion Beam and Scanning Electron Microscopy (FIB-SEM) tomography.	Ultramicroscopy	Drifts in the three directions (X, Y, Z) during the FIB-SEM slice-and-view tomography is an important issue in 3D-FIB experiments which may induce significant inaccuracies in the subsequent volume reconstruction and further quantification of morphological volu
10.1007/978-0-387-77232-5_23	Glia as Active Participants in the Development and Function of Synapses	Structural And Functional Organization O	
10.1016/j.neuron.2018.10.046	Neuron sub-type specific expression, interaction affinities, and specificity determinants of DIP/Dpr cell recognition proteins	Neuron	SUMMARY Binding between DIP and Dpr neuronal-recognition proteins has been proposed to regulate synaptic connections between lamina and medulla neurons in the Drosophila visual system. Each lamina neuron was previously shown to express many Dprs. Here, we demo
10.1007/978-3-319-24574-4_28	U-Net: Convolutional Networks for Biomedical Image Segmentation	Lecture Notes in Computer Science	
10.3389/fams.2022.905807	Long-Tailed Characteristics of Neural Activity Induced by Structural Network Properties	Frontiers in Applied Mathematics and Sta	Over the past few decades, neuroscience studies have elucidated the structural/anatomical network characteristics in the brain and their associations with functional networks and the dynamics of neural activity. These studies have been carried out at multiple 
10.64898/2026.05.11.724235	foxQ2 marks fast-acting interneurons including dopaminergic neurons of mushroom bodies and central complex in the beetle T. castaneum	bioRxiv	The brain is one of the most complex animal organs and the development of the many different neuron types remains enigmatic. A set of brain-specific transcription factors is involved in brain patterning but their specific contributions mostly remain to be eluc
10.1016/s0896-6273(00)80560-7	A novel signaling pathway from rod photoreceptors to ganglion cells in mammalian retina.	Neuron	Current understanding suggests that mammalian rod photoreceptors connect only to an ON-type bipolar cell. This rod-specific bipolar cell excites the All amacrine cell, which makes connections to cone-specific bipolar cells of both ON and OFF type; these, in tu
10.48550/arxiv.2604.23903	Integrative neurocybernetic modeling in the era of large-scale neuroscience	arXiv.org	Large-scale neuroscience is generating rich datasets across animals, brain areas and behavioral contexts, yet our modeling efforts remains fragmented across isolated experiments. We argue that understanding behavior requires integrative neurocybernetic models:
10.1098/rstb.2014.0309	The beginning of connectomics: a commentary on White et al. (1986) ‘The structure of the nervous system of the nematode Caenorhabditis elegans’	Philosophical Transactions of the Royal 	The article ‘Structure of the nervous system of the nematode Caenorhabditis elegans' (aka ‘The mind of a worm’) by White et al., published for the first time the complete set of synaptic connections in the nervous system of an animal. The work was carried out 
10.1038/nature09178	Sparse coding and high-order correlations in fine-scale cortical networks	Nature	Connectivity in the cortex is organized at multiple scales, suggesting that scale-dependent correlated activity is particularly important for understanding the behaviour of sensory cortices and their function in stimulus encoding. We analysed the scale-depende
10.1007/978-3-031-16788-1_12	Optimizing Edge Detection for Image Segmentation with Multicut Penalties	Lecture Notes in Computer Science	
10.1523/eneuro.0009-14.2014	Modulation of a Single Neuron Has State-Dependent Actions on Circuit Dynamics,,	eNeuro	We use computational models to examine the circumstances under which modulation of a single neuron can alter the dynamics of an entire circuit. We show that under some circumstances, the circuit's behavior is robust to the neuromodulation of a single hub neuro
10.1038/s41598-018-28581-w	AMPA receptor trafficking and its role in heterosynaptic plasticity	Scientific Reports	Historically, long-term potentiation (LTP) and long-term depression (LTD), the best-characterized forms of long-term synaptic plasticity, are viewed as experience-dependent and input-specific processes. However, cumulative experimental and theoretical data hav
10.1038/nmeth.2451	From the connectome to brain function	Nature Methods	In this Historical Perspective, we ask what information is needed beyond connectivity diagrams to understand the function of nervous systems. Informed by invertebrate circuits whose connectivities are known, we highlight the importance of neuronal dynamics and
10.1126/science.1210362	Locally Synchronized Synaptic Inputs	Science	Coordinating Synapses Cortical microcircuits produce cell assemblies that emit spatiotemporally orchestrated spiking activity. These activity patterns are decoded by the dendrites of downstream neurons. Whether synaptic inputs are clustered or dispersed over t
10.1016/j.tins.2022.09.007	Where is the error? Hierarchical predictive coding through dendritic error computation.	Trends in Neurosciences	Top-down feedback in cortex is critical for guiding sensory processing, which has prominently been formalized in the theory of hierarchical predictive coding (hPC). However, experimental evidence for error units, which are central to the theory, is inconclusiv
10.1109/isbi56570.2024.10635310	Domain Adaptive Synapse Detection with Weak Point Annotations	IEEE International Symposium on Biomedic	The development of learning-based methods has greatly improved the detection of synapses from electron microscopy (EM) images. However, training a model for each dataset is time-consuming and requires extensive annotations. Additionally, it is difficult to app
10.1038/s41598-018-21753-8	Quantitative 3-D morphometric analysis of individual dendritic spines	Scientific Reports	The observation and analysis of dendritic spines morphological changes poses a major challenge in neuroscience studies. The alterations of their density and/or morphology are indicators of the cellular processes involved in neural plasticity underlying learnin
10.1145/3584371.3612965	3D Biological/Biomedical Image Registration with enhanced Feature Extraction and Outlier Detection	ACM International Conference on Bioinfor	In various applications, such as computer vision, medical imaging, and robotics, three-dimensional (3D) image registration is a significant step. It enables the alignment of various datasets into a single coordinate system, consequently providing a consistent 
10.1371/journal.pone.0053063	Computing Complex Visual Features with Retinal Spike Times	PLoS ONE	Neurons in sensory systems can represent information not only by their firing rate, but also by the precise timing of individual spikes. For example, certain retinal ganglion cells, first identified in the salamander, encode the spatial structure of a new imag
10.1111/j.1460-9568.2009.06860.x	Behaviorally evoked transient reorganization of hippocampal spines	European Journal of Neuroscience	Abstract Dendritic spines, microstructures that receive the majority of excitatory synaptic inputs, are fundamental units to integrate and store neuronal information. The morphological reorganization of spines accompanies the functional alterations in synaptic
10.1023/a:1008910918445	Computational Consequences of Temporally Asymmetric Learning Rules: I. Differential Hebbian Learning	Journal of Computational Neuroscience	Temporally asymetric learning rules governing plastic changes in synaptic efficacy have recently been identified in physiological studies. In these rules, the exact timing of pre- and postsynaptic spikes is critical to the induced change of synaptic efficacy. 
10.1038/nn.4479	REM sleep selectively prunes and maintains new synapses in development and learning	Nature Neuroscience	The functions and underlying mechanisms of rapid eye movement (REM) sleep remain unclear. Here we show that REM sleep prunes newly formed postsynaptic dendritic spines of layer 5 pyramidal neurons in the mouse motor cortex during development and motor learning
10.1016/j.jneumeth.2013.06.003	3D reconstruction of 2D fluorescence histology images and registration with in vivo MR images: application in a rodent stroke model.	Journal of Neuroscience Methods	To validate and add value to non-invasive imaging techniques, the corresponding histology is required to establish biological correlates. We present an efficient, semi-automated image-processing pipeline that uses immunohistochemically stained sections to reco
10.7554/elife.31425	Persistent activity in a recurrent circuit underlies courtship memory in Drosophila	eLife	Recurrent connections are thought to be a common feature of the neural circuits that encode memories, but how memories are laid down in such circuits is not fully understood. Here we present evidence that courtship memory in Drosophila relies on the recurrent 
10.1101/2025.04.13.648639	Unifying the Electron Microscopy Multiverse through a Large-scale Foundation Model		ABSTRACT Accurate analysis of electron microscopy (EM) images is essential for exploring nanoscale biological structures, yet data heterogeneity and fragmented workflows hinder scalable insights. Pretrained on large, diverse datasets, image foundation models p
10.1371/journal.pbio.3002043	Mapping the multimodal connectome: On the architects of brain network science	PLoS Biology	Delineating the human brain network and analyzing its architecture is one of the major goals of modern neuroscience. Here, we commemorate a 2008 landmark structural connectome study in PLOS Biology and gauge how it shaped the field of brain network science.
10.1085/jgp.201812261	Dendritic spine geometry and spine apparatus organization govern the spatiotemporal dynamics of calcium	bioRxiv	Dendritic spines are small subcompartments protruding from the dendrites of neurons that are important for signaling activity and synaptic communication. These subcompartments have been characterized to have different shapes. While it is known that these shape
10.1016/j.tics.2016.12.007	The Distributed Nature of Working Memory.	Trends in Cognitive Sciences	Studies in humans and non-human primates have provided evidence for storage of working memory contents in multiple regions ranging from sensory to parietal and prefrontal cortex. We discuss potential explanations for these distributed representations: (i) feat
10.1002/(sici)1096-9861(19990816)411:1<3::aid-cne2>3.0.co;2-1	Antibody to calretinin stains AII amacrine cells in the rabbit retina: Double‐label and confocal analyses	The Journal of comparative neurology	The AII or rod amacrine cell is a critical interneuron in the rod pathway of mammalian retinae. In this report, it is shown that commercially available antibodies to the calcium binding protein calretinin may be used to label the population of AII amacrine cel
10.7554/elife.79322	Functional interactions among neurons within single columns of macaque V1	eLife	Recent developments in high-density neurophysiological tools now make it possible to record from hundreds of single neurons within local, highly interconnected neural networks. Among the many advantages of such recordings is that they dramatically increase the
10.3389/fnana.2017.00039	Prox1 Is a Marker for AII Amacrine Cells in the Mouse Retina	Frontiers in Neuroanatomy	The transcription factor Prox1 is expressed in multiple cells in the retina during eye development. This study has focused on neuronal Prox1 expression in the inner nuclear layer (INL) of the adult mouse retina. Prox1 immunostaining was evaluated in vertical r
10.1016/j.cell.2019.09.020	Multimodal Analysis of Cell Types in a Hypothalamic Node Controlling Social Behavior	Cell	SUMMARY The ventrolateral subdivision of the ventromedial hypothalamus (VMHvl) contains ~4,000 neurons that project to multiple targets and control innate social behaviors including aggression and mounting. However, the number of cell types in VMHvl and their 
10.48550/arxiv.2512.15891	Dynamical Mechanisms for Coordinating Long-term Working Memory Based on the Precision of Spike Timing in Cortical Neurons	arXiv.org	In the last century, most sensorimotor studies of cortical neurons relied on average firing rates. Rate coding is efficient for fast sensorimotor processing that occurs within a few seconds. Much less is known about the neural mechanisms underlying long-term w
10.1111/jmi.12928	Correlia: an ImageJ plug‐in to co‐register and visualise multimodal correlative micrographs	Journal of Microscopy	The correlation of different microscopic imaging techniques alongside with microanalytical methods is crucial to better understand biological processes on a subcellular level. For that, micrographs and chemical maps exhibiting both, very different spatial reso
10.1038/s41467-024-54322-x	Orthogonalization of spontaneous and stimulus-driven activity by hierarchical neocortical areal network in primates	bioRxiv	Understanding how biological neural networks perform reliable information processing in the presence of intensive spontaneous activity (1-3) is an essential question in biological computation. Stimulus-evoked and spontaneous activities show orthogonal (dissimi
10.1038/s41467-022-35350-x	Parvalbumin basket cell myelination accumulates axonal mitochondria to internodes	bioRxiv	Parvalbumin-expressing (PV+) basket cells are fast-spiking interneurons that exert critical control over local neuronal circuit activity and oscillations. PV+ interneuron axons are partially myelinated but the electrical and metabolic roles of myelin in axonal
10.1016/0014-4886(72)90116-1	Effect of visual deprivation and light on synapses of the inner plexiform layer.	Experimental Neurology	
10.1038/s41378-021-00292-9	Microdevice for directional axodendritic connectivity between micro 3D neuronal cultures	Microsystems & Nanoengineering	Neuronal cultures are widely used in neuroscience research. However, the randomness of circuits in conventional cultures prevents accurate in vitro modeling of cortical development and of the pathogenesis of neurological and psychiatric disorders. A basic feat
10.1080/19336934.2024.2440950	Disentangling how the brain is wired	Fly	
10.1038/s41467-022-30202-0	Diurnal changes in the efficiency of information transmission at a sensory synapse	Nature Communications	Neuromodulators adapt sensory circuits to changes in the external world or the animal’s internal state and synapses are key control sites for such plasticity. Less clear is how neuromodulation alters the amount of information transmitted through the circuit. W
10.1038/s41583-020-0264-8	Improved tools to study astrocytes	Nature Reviews Neuroscience	Astrocytes are a type of glial cell that tile the CNS. They interact with multiple cell types, including neurons, glial cells and blood vessels, and are involved or implicated in brain disorders. Progress has been made in understanding astrocytes, but the fiel
