10.1007/s00138-020-01060-x	Deep learning in medical image registration: a survey	Machine Vision and Applications	The establishment of image correspondence through robust image registration is critical to many clinical tasks such as image fusion, organ atlas creation, and tumor growth monitoring and is a very challenging problem. Since the beginning of the recent deep lea
10.1109/tnnls.2021.3102378	SpaRCe: Improved Learning of Reservoir Computing Systems Through Sparse Representations	IEEE Transactions on Neural Networks and	“Sparse” neural networks, in which relatively few neurons or connections are active, are common in both machine learning and neuroscience. While, in machine learning, “sparsity” is related to a penalty term that leads to some connecting weights becoming small 
10.1371/journal.pcbi.1002084	Colocalization of Protein Kinase A with Adenylyl Cyclase Enhances Protein Kinase A Activity during Induction of Long-Lasting Long-Term-Potentiation	PLoS Comput. Biol.	The ability of neurons to differentially respond to specific temporal and spatial input patterns underlies information storage in neural circuits. One means of achieving spatial specificity is to restrict signaling molecules to particular subcellular compartme
10.1002/cne.24456	Cone synapses in mammalian retinal rod bipolar cells	The Journal of comparative neurology	Some mammalian rod bipolar cells (RBCs) can receive excitatory chemical synaptic inputs from both rods and cones (DBCR2), but anatomical evidence for mammalian cone‐RBC contacts has been sparse. We examined anatomical cone‐RBC contacts using neurobiotin (NB) t
10.7554/elife.57578	A molecular filter for the cnidarian stinging response	bioRxiv	All animals detect and integrate diverse environmental signals to mediate behavior. Cnidarians, including jellyfish and sea anemones, both detect and capture prey using stinging cells called nematocytes which fire a venom-covered barb via an unknown triggering
10.1523/jneurosci.4784-13.2014	Calcium Release from Intra-Axonal Endoplasmic Reticulum Leads to Axon Degeneration through Mitochondrial Dysfunction	Journal of Neuroscience	Axonal degeneration represents an early pathological event in neurodegeneration, constituting an important target for neuroprotection. Regardless of the initial injury, which could be toxic, mechanical, metabolic, or genetic, degeneration of axons shares a com
10.1016/j.arr.2024.102401	Dynamic Endocannabinoid-mediated Neuromodulation of Retinal Circadian Circuitry.	Ageing Research Reviews	Circadian rhythms are biological rhythms that originate from the "master circadian clock," called the suprachiasmatic nucleus (SCN). SCN orchestrates the circadian rhythms using light as a chief zeitgeber, enabling humans to synchronize their daily physio-beha
10.1007/s12021-022-09594-3	Super-resolution Segmentation Network for Reconstruction of Packed Neurites	Neuroinformatics	Neuron reconstruction can provide the quantitative data required for measuring the neuronal morphology and is crucial in brain research. However, the difficulty in reconstructing dense neurites, wherein massive labor is required for accurate reconstruction in 
10.1523/jneurosci.5604-11.2012	Enhanced NMDAR dependent thalamic excitation and network oscillations in stargazer mice	Journal of Neuroscience	Disturbances in corticothalamic circuitry can lead to absence epilepsy. The reticular thalamic nucleus (RTN) plays a pivotal role in that it receives excitation from cortex and thalamus and, when strongly activated, can generate excessive inhibitory output and
10.1152/jn.00070.2003	The NMDA-to-AMPA ratio at synapses onto layer 2/3 pyramidal neurons is conserved across prefrontal and visual cortices.	Journal of Neurophysiology	To better understand regulation of N-methyl-d-aspartate (NMDA) and α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid (AMPA) receptor complements across the cortex, and to investigate NMDA receptor (NMDAR)-based models of persistent activity, we compared NMD
10.1016/j.cell.2023.02.022	A gut-secreted peptide suppresses arousability from sleep	Cell	SUMMARY Suppressing sensory arousal is critical for sleep, with deeper sleep requiring stronger sensory suppression. The mechanisms which enable sleeping animals to largely ignore their surroundings are not well understood. We show that the responsiveness of s
10.1016/j.cub.2014.12.012	Olfactory Neuromodulation of Motion Vision Circuitry in Drosophila	Current Biology	Summary It is well established that perception is largely multisensory [1]; often served by modalities such as touch, vision, and hearing that detect stimuli emanating from a common point in space [2, 3]; and processed by brain tissue maps that are spatially a
10.1083/jcb.200506099	Retinal ganglion cell degeneration is topological but not cell type specific in DBA/2J mice	Journal of Cell Biology	Using a variety of double and triple labeling techniques, we have reevaluated the death of retinal neurons in a mouse model of hereditary glaucoma. Cell-specific markers and total neuron counts revealed no cell loss in any retinal neurons other than the gangli
10.1016/j.neuron.2012.11.004	Neocortical Somatostatin-expressing GABAergic Interneurons Disinhibit the Thalamorecipient Layer 4	Neuron	SUMMARY Subtypes of GABAergic interneurons (INs) are crucial for cortical function, yet their specific roles are largely unknown. In contrast to supra- and infra-granular layers, where most somatostatin-expressing (SOM) INs are layer 1-targeting Martinotti cel
10.3389/fnins.2020.00184	Topological Properties of Neuromorphic Nanowire Networks	Frontiers in Neuroscience	Graph theory has been extensively applied to the topological mapping of complex networks, ranging from social networks to biological systems. Graph theory has increasingly been applied to neuroscience as a method to explore the fundamental structural and funct
10.1093/g3journal/jkac305	Characterization of the Doublesex/MAB-3 transcription factor DMD-9 in Caenorhabditis elegans	bioRxiv	DMD-9 is a Caenorhabditis elegans Doublesex/MAB-3 Domain transcription factor of unknown function. Single-cell transcriptomics revealed that dmd-9 is highly expressed in specific head sensory neurons, with lower levels detected in non-neuronal tissues (uterine
10.1093/cercor/bhx311	Major Feedforward Thalamic Input Into Layer 4C of Primary Visual Cortex in Primate	Cerebral Cortex	One of the underlying principles of how mammalian circuits are constructed is the relative influence of feedforward to recurrent synaptic drive. It has been dogma in sensory systems that the thalamic feedforward input is relatively weak and that there is a lar
10.1371/journal.pcbi.1008846	Inhibitory neurons exhibit high controlling ability in the cortical microconnectome	PLoS Comput. Biol.	The brain is a network system in which excitatory and inhibitory neurons keep activity balanced in the highly non-random connectivity pattern of the microconnectome. It is well known that the relative percentage of inhibitory neurons is much smaller than excit
10.1523/jneurosci.1970-10.2011	Glutamate receptor subtypes mediating synaptic activation of prefrontal cortex neurons: relevance for schizophrenia	Journal of Neuroscience	Schizophrenia may involve hypofunction of NMDA receptor (NMDAR)-mediated signaling, and alterations in parvalbumin-positive fast-spiking (FS) GABA neurons that may cause abnormal gamma oscillations. It was recently hypothesized that prefrontal cortex (PFC) FS 
10.1016/j.pneurobio.2018.02.002	Cell adhesion and matricellular support by astrocytes of the tripartite synapse.	Progress in neurobiology	Astrocytes contribute to the formation, function, and plasticity of synapses. Their processes enwrap the neuronal components of the tripartite synapse, and due to this close interaction they are perfectly positioned to modulate neuronal communication. The inte
10.1177/0271678x211012836	Three-dimensional ultrastructure of the brain pericyte-endothelial interface	Journal of Cerebral Blood Flow and Metab	Pericytes and endothelial cells share membranous interdigitations called “peg-and-socket” interactions that facilitate their adhesion and biochemical crosstalk during vascular homeostasis. However, the morphology and distribution of these ultrastructures have 
10.7554/elife.83739	Generative network modeling reveals quantitative definitions of bilateral symmetry exhibited by a whole insect brain connectome	eLife	Comparing connectomes can help explain how neural connectivity is related to genetics, disease, development, learning, and behavior. However, making statistical inferences about the significance and nature of differences between two networks is an open problem
10.1016/j.conb.2019.01.007	Analyzing biological and artificial neural networks: challenges with opportunities for synergy?	Current Opinion in Neurobiology	Deep neural networks (DNNs) transform stimuli across multiple processing stages to produce representations that can be used to solve complex tasks, such as object recognition in images. However, a full understanding of how they achieve this remains elusive. Th
10.3389/fnins.2023.1223226	A rapid workflow for neuron counting in combined light sheet microscopy and magnetic resonance histology	Frontiers in Neuroscience	Information on regional variation in cell numbers and densities in the CNS provides critical insight into structure, function, and the progression of CNS diseases. However, variability can be real or a consequence of methods that do not account for technical b
10.7554/elife.104764	Cell type-specific driver lines targeting the Drosophila central complex and their use to investigate neuropeptide expression and sleep regulation	eLife	The central complex (CX) plays a key role in many higher-order functions of the insect brain including navigation and activity regulation. Genetic tools for manipulating individual cell types, and knowledge of what neurotransmitters and neuromodulators they ex
10.3389/fncom.2026.1800523	New directions for complex systems in contemporary neuroscience: a morphodynamic and emergent function approach	Frontiers Comput. Neurosci.	We propose that current Neuroscience approaches can benefit from further integrating morphodynamics across different scales of brain organization and neural network emergent functions in complex systems. While emergence in neuroscience is commonly addressed at
10.1038/s41598-024-69747-z	Constructing neural networks with pre-specified dynamics	bioRxiv	A main goal in neuroscience is to understand the computations carried out by neural populations that give animals their cognitive skills. Neural network models allow to formulate explicit hypothesis regarding the algorithms instantiated in the dynamic of a neu
10.1038/s41598-021-98149-8	Engineering an efficient and bright split Corynactis californica green fluorescent protein	Scientific Reports	Split green fluorescent protein (GFP) has been used in a panoply of cellular biology applications to study protein translocation, monitor protein solubility and aggregation, detect protein–protein interactions, enhance protein crystallization, and even map neu
10.1007/s00418-022-02081-5	Optical tissue clearing associated with 3D imaging: application in preclinical and clinical studies	Histochemistry and Cell Biology	Understanding the inner morphology of intact tissues is one of the most competitive challenges in modern biology. Since the beginning of the twentieth century, optical tissue clearing (OTC) has provided solutions for volumetric imaging, allowing the microscopi
10.1016/j.devbrainres.2003.10.014	Cellular expression of P2Y and beta-AR receptor mRNAs and proteins in freshly isolated astrocytes and tissue sections from the CA1 region of P8-12 rat	Brain research. Developmental brain rese	Although almost all GFAP(+) cells in primary astrocyte cultures show functional beta-adrenergic (beta-AR) and metabotropic purinergic (P2Y) receptors, the fewer studies on astrocytes in situ have shown that a much smaller proportion express these same receptor
10.64898/2026.04.09.717511	Dissecting the molecular triggers of early and late long-term potentiation	bioRxiv	Abstract The brain stores information by changing the strength of its synapses, a process that has at least two phases: Late long-term potentiation (L-LTP) is thought to result from the consolidation of early LTP (E-LTP), just as long-term memory requires the 
10.3389/fncom.2019.00045	A Game-Theoretical Network Formation Model for C. elegans Neural Network	Frontiers in Computational Neuroscience	Studying and understanding human brain structures and functions have become one of the most challenging issues in neuroscience today. However, the mammalian nervous system is made up of hundreds of millions of neurons and billions of synapses. This complexity 
10.1038/s41467-023-43566-8	Different spectral sensitivities of ON- and OFF-motion pathways enhance the detection of approaching color objects in Drosophila	Nature Communications	Color and motion are used by many species to identify salient objects. They are processed largely independently, but color contributes to motion processing in humans, for example, enabling moving colored objects to be detected when their luminance matches the 
10.1111/j.1463-6395.2009.00425.x	The organisation of invertebrate brains: cells, synapses and circuits	Acta Zoologica	Abstract Meinertzhagen, I.A. 2010. The organisation of invertebrate brains: cells, synapses and circuits. — Acta Zoologica (Stockholm) 91 : 64–71 Invertebrate brains are structurally diverse. Neuron numbers range from ∼10 2 to 10 8 in different groups, compare
10.7554/elife.09123	Nonlinear circuits for naturalistic visual motion estimation	eLife	Many animals use visual signals to estimate motion. Canonical models suppose that animals estimate motion by cross-correlating pairs of spatiotemporally separated visual signals, but recent experiments indicate that humans and flies perceive motion from higher
10.1038/nature23283	Stimulation of functional neuronal regeneration from Müller glia in adult mice	Nature	Many retinal diseases lead to the loss of retinal neurons and cause visual impairment. The adult mammalian retina has little capacity for regeneration. By contrast, teleost fish functionally regenerate their retina following injury, and Müller glia (MG) are th
10.1038/nmeth.2481	CLARITY for mapping the nervous system	Nature Methods	With potential relevance for brain-mapping work, hydrogel-based structures can now be built from within biological tissue to allow subsequent removal of lipids without mechanical disassembly of the tissue. This process creates a tissue-hydrogel hybrid that is 
10.1146/annurev.neuro.24.1.653	Influence of dendritic conductances on the input-output properties of neurons.	Annual Review of Neuroscience	▪ Abstract A fundamental problem in neuroscience is understanding how a neuron transduces synaptic input into action potentials. The dendrites form the substrate for consolidating thousands of synaptic inputs and are the first stage for signal processing in th
10.1016/j.plrev.2019.06.005	What would a synthetic connectome look like?	Physics of Life Reviews	A major challenge of contemporary neuroscience is to unravel the structure of the connectome, the ensemble of neural connections that link between different functional units of the brain, and to reveal how this structure relates to brain function. This thrivin
10.1523/jneurosci.2072-12.2013	The Rod Pathway of the Microbat Retina Has Bistratified Rod Bipolar Cells and Tristratified AII Amacrine Cells	Journal of Neuroscience	We studied the retinal rod pathway of Carollia perspicillata and Glossophaga soricina, frugivorous microbats of the phyllostomid family. Protein kinase Cα (PKCα) immunolabeling revealed abundant rod bipolar cells (RBCs) with axon terminals in the innermost sub
10.1523/jneurosci.3774-09.2010	The Functional Properties of Barrel Cortex Neurons Projecting to the Primary Motor Cortex	Journal of Neuroscience	Nearby neurons, sharing the same locations within the mouse whisker map, can have dramatically distinct response properties. To understand the significance of this diversity, we studied the relationship between the responses of individual neurons and their pro
10.1101/2022.06.10.495695	Neuroanatomy of stomatopod central complexes offers putative neural substrate for oriented behaviors in crustaceans	bioRxiv	Abstract All insects studied to date possess a centrally located group of neuropils, known collectively as the central complex, that has been implicated in sensory integration and motor action selection. Among the functions prescribed to the central complex, n
10.1101/2024.05.10.593616	ninna nanna links circadian and homeostatic sleep drive in Drosophila	bioRxiv	Sleep is under control of two processes – circadian and homeo-static regulation – but little is known about how these two processes integrate. Here, we identify a Drosophila gene, ninna nanna, encoding two alternatively spliced isoforms: Ninna and Nanna. Both 
10.1534/genetics.118.300837	Synaptogenesis Is Modulated by Heparan Sulfate in Caenorhabditis elegans	Genetics	The nervous system relies on synapses to transmit information between neurons and thereby direct behavior, but how the correct synaptic connections are genetically specified is poorly understood. By genetically ablating enzymes that modify heparan sulfate... T
10.1002/cne.10652	Melanopsin retinal ganglion cells receive bipolar and amacrine cell synapses	The Journal of comparative neurology	Abstract Melanopsin is a novel opsin synthesized in a small subset of retinal ganglion cells. Ganglion cells expressing melanopsin are capable of depolarizing in response to light in the absence of rod or cone input and are thus intrinsically light sensitive. 
10.1093/cercor/12.2.107	Pursuit and saccadic eye movement subregions in human frontal eye field: a high-resolution fMRI investigation.	Cerebral Cortex	Recent positron emission tomography (PET) and functional magnetic resonance imaging (fMRI) studies in humans have localized the frontal eye field (FEF) to the precentral sulcus (PCS). In macaque monkeys, low-threshold microstimulation and single unit recording
10.1016/j.sbi.2013.07.017	Correlative Cryo-electron Tomography and Optical Microscopy of Cells	Current Opinion in Structural Biology	The biological processes occurring in a cell are complex and dynamic, and to achieve a comprehensive understanding of the molecular mechanisms underlying these processes, both temporal and spatial information is required. While cryo-electron tomography (cryoET
10.1016/j.heares.2010.06.006	How do neurons work together? Lessons from auditory cortex	Hearing Research	Recordings of single neurons have yielded great insights into the way acoustic stimuli are represented in auditory cortex. However, any one neuron functions as part of a population whose combined activity underlies cortical information processing. Here we revi
10.1016/bs.ctdb.2015.11.001	CONNECTOMICS, THE FINAL FRONTIER	Current Topics in Developmental Biology	How the synaptic connections in the nervous system are genetically encoded and formed during development remains an unsolved problem. The known connectivity of the nervous system of the nematode C. elegans provides an opportunity to search for the genes involv
10.1126/sciadv.adr6698	A detailed theory of thalamic and cortical microcircuits for predictive visual inference	Science Advances	Understanding cortical microcircuitry requires theoretical models that can tease apart their computational logic from biological details. Although Bayesian inference serves as an abstract framework of cortical computation, precisely mapping concrete instantiat
10.1038/srep21206	Non-canonical features of the Golgi apparatus in bipolar epithelial neural stem cells	Scientific Reports	Apical radial glia (aRG), the stem cells in developing neocortex, are unique bipolar epithelial cells, extending an apical process to the ventricle and a basal process to the basal lamina. Here, we report novel features of the Golgi apparatus, a central organe
10.1002/cne.902720210	Organization of the inner plexiform layer of the turtle retina: An electron microscopic study	The Journal of comparative neurology	Abstract We have performed a serial‐section electron microscopic study of the inner plexiform layer (IPL) of the retina of the turtle Pseudemys scripta elegans. A qualitative and quantitative assessment of the neuropil of the IPL has been done from photomontag
10.1371/journal.pbio.3003449	Octopamine signaling regulates the intracellular pattern of the presynaptic active zone scaffold within Drosophila mushroom body neurons	PLoS Biology	Neurons can adjust synaptic output according to the postsynaptic partners. However, the target-specific regulation of synaptic structures within individual neurons in the central nervous system remains unresolved. Applying the CRISPR/Cas9-mediated split-GFP ta
10.1016/j.neuron.2017.02.035	GABAergic neurons in ferret visual cortex participate in functionally specific networks	Neuron	Summary Functional circuits in the visual cortex require the coordinated activity of excitatory and inhibitory neurons. Molecular genetic approaches in the mouse have led to the ‘local nonspecific pooling principle’ of inhibitory connectivity, in which inhibit
10.1007/s13361-015-1177-z	Mass Spectrometry of Single GABAergic Somatic Motorneurons Identifies a Novel Inhibitory Peptide, As-NLP-22, in the Nematode Ascaris suum	Journal of the American Society for Mass	AbstractNeuromodulators have become an increasingly important component of functional circuits, dramatically changing the properties of both neurons and synapses to affect behavior. To explore the role of neuropeptides in Ascaris suum behavior, we devised an i
10.1007/s00429-014-0828-3	Spatial distribution of neurons innervated by chandelier cells	Brain Structure and Function	Chandelier (or axo-axonic) cells are a distinct group of GABAergic interneurons that innervate the axon initial segments of pyramidal cells and are thus thought to have an important role in controlling the activity of cortical circuits. To examine the circuit 
10.5607/en23004	Caenorhabditis elegans Connectomes of both Sexes as Image Classifiers	Experimental Neurobiology	Connectome, the complete wiring diagram of the nervous system of an organism, is the biological substrate of the mind. While biological neural networks are crucial to the understanding of neural computation mechanisms, recent artificial neural networks (ANNs) 
10.1101/2022.03.07.483255	Gliotransmission of D-serine promotes thirst-directed behaviors in Drosophila	bioRxiv	Thirst emerges from a range of cellular changes that ultimately motivate an animal to consume water. Although thirst-responsive neuronal signals have been reported, the full complement of brain responses is unclear. Here we identify molecular and cellular adap
10.1016/j.neuron.2007.07.023	Dopamine mediates context-dependent modulation of sensory plasticity in C. elegans.	Neuron	Dopamine has been implicated in the modulation of diverse forms of behavioral plasticity, including appetitive learning and addiction. An important challenge is to understand how dopamine's effects at the cellular level alter the properties of neural circuits 
10.1016/j.neuroimage.2017.08.010	Principles of dynamic network reconfiguration across diverse brain states	NeuroImage	Recent methodological advances have enabled researchers to track the network structure of the human brain over time. Together, these studies provide novel insights into effective brain function, highlighting the importance of the systems-level perspective in u
10.1038/s41592-025-02943-5	Connectomics beyond electron microscopy	Nature Methods	
10.1017/s0952523800002868	The effects of serotonin drugs on horizontal and ganglion cells in the rabbit retina	Visual Neuroscience	Abstract We have investigated the effects of a serotonin 5-HT 2 antagonist and a 5-HT IA agonist on horizontal and ganglion cells in the rabbit retina. Simultaneous intracellular horizontal cell and extracellular ganglion cell recordings were obtained from a s
10.1002/cne.901600302	Receptive fields of single cells and topography in mouse visual cortex	The Journal of comparative neurology	Abstract The visual cortex was studied in the mouse (C57 Black/6J strain) by recording from single units, and a topographic map of the visual field was constructed. Forty‐five percent of the neurons in striate cortex responded best to oriented line stimuli mov
10.1101/2022.12.03.518948	Sharing massive biomedical data at magnitudes lower bandwidth using implicit neural function	bioRxiv	Efficient storage and sharing of massive biomedical data would open up their wide accessibility to different institutions and disciplines. However, compressors tailored for natural photos/videos are rapidly limited for biomedical data, while emerging deep lear
10.1523/jneurosci.3757-16.2017	Strength and Diversity of Inhibitory Signaling Differentiates Primate Anterior Cingulate from Lateral Prefrontal Cortex	Journal of Neuroscience	The lateral prefrontal cortex (LPFC) and anterior cingulate cortex (ACC) of the primate play distinctive roles in the mediation of complex cognitive tasks. Compared with the LPFC, integration of information by the ACC can span longer timescales and requires st
10.1109/tmi.2025.3581433	DeepPartitioning: Deep Learning of Graph Partitioning for Neuron Segmentation From Electron Microscopy Volume via Graph Neural Network	IEEE Transactions on Medical Imaging	Superpixel aggregation represents a highly effective approach for automated neuron segmentation from electron microscopy (EM) volumes, which can be considered as a graph partitioning task on the region adjacency graph (RAG) of extracted superpixels. However, e
10.1016/j.neuron.2020.10.006	Transcriptional Programs of Circuit Assembly in the Drosophila Visual System.	Neuron	Precise patterns of synaptic connections between neurons are encoded in their genetic programs. Here, we use single-cell RNA sequencing to profile neuronal transcriptomes at multiple stages in the developing Drosophila visual system. We devise an efficient str
10.1016/j.isci.2019.100816	Toward an MRI-Based Mesoscale Connectome of the Squid Brain	iScience	Summary Using high-resolution diffusion magnetic resonance imaging (dMRI) and a suite of old and new staining techniques, the beginnings of a multi-scale connectome map of the squid brain is erected. The first of its kind for a cephalopod, this includes the co
10.1016/j.neuint.2003.07.004	Neurons set the tone of gap junctional communication in astrocytic networks.	Neurochemistry International	A number of studies have contributed to demonstrate that neurons and astrocytes tightly and actively interact. Indeed, the presence of astrocytes in neuronal cultures increases the number of synapses and their efficiency, and thanks to enzymatic and uptake pro
10.1152/jn.00783.2009	Intrinsic functional connectivity as a tool for human connectomics: theory, properties, and optimization.	Journal of Neurophysiology	Resting state functional connectivity MRI (fcMRI) is widely used to investigate brain networks that exhibit correlated fluctuations. While fcMRI does not provide direct measurement of anatomic connectivity, accumulating evidence suggests it is sufficiently con
10.1038/s41467-023-38854-2	Afferent convergence to a shared population of interneuron AMPA receptors	Nature Communications	Precise alignment of pre- and postsynaptic elements optimizes the activation of glutamate receptors at excitatory synapses. Nonetheless, glutamate that diffuses out of the synaptic cleft can have actions at distant receptors, a mode of transmission called spil
10.1109/cvprw67362.2025.00454	SAM4EM: Efficient Memory-Based Two Stage Prompt-Free Segment Anything Model Adapter for Complex 3D Neuroscience Electron Microscopy Stacks	2025 IEEE/CVF Conference on Computer Vis	We present SAM4EM, a novel approach for 3D segmentation of complex neural structures in electron microscopy (EM) data by leveraging the Segment Anything Model (SAM) alongside advanced fine-tuning strategies. Our contributions include the development of a promp
10.3389/fninf.2013.00005	RipleyGUI: software for analyzing spatial patterns in 3D cell distributions	Front. Neuroinform.	The true revolution in the age of digital neuroanatomy is the ability to extensively quantify anatomical structures and thus investigate structure-function relationships in great detail. To facilitate the quantification of neuronal cell patterns we have develo
10.3389/fncel.2026.1771168	Advances in multiscale myelin imaging: from classical histology to functional insights	Frontiers in Cellular Neuroscience	Scientific understanding of myelin, the lipid-rich sheath of axons essential for vertebrate rapid neuronal communication, has evolved considerably. Enabled by major advances in imaging technology, research has shifted from viewing myelin as a static insulator 
10.1093/genetics/iyac176	Synaptogenesis: unmasking molecular mechanisms using Caenorhabditis elegans.	Genetics	The nematode Caenorhabditis elegans is a research model organism particularly suited to the mechanistic understanding of synapse genesis in the nervous system. Armed with powerful genetics, knowledge of complete connectomics, and modern genomics, studies using
10.1101/2023.06.05.543756	Modulation by neuropeptides with overlapping targets results in functional overlap in oscillatory circuit activation	bioRxiv	Neuromodulation lends flexibility to neural circuit operation but the general notion that different neuromodulators sculpt neural circuit activity into distinct and characteristic patterns is complicated by interindividual variability. In addition, some neurom
10.1016/j.copbio.2018.10.013	Reprogramming the brain with synthetic neurobiology.	Current Opinion in Biotechnology	The mammalian brain is among the most complex organs known in biology. Historically, neuroscience techniques have consisted primarily of low-throughput microscopy and electrophysiological approaches. While these methods will continue to serve the community, th
10.1023/b:visi.0000029664.99615.94	Distinctive Image Features from Scale-Invariant Keypoints	International Journal of Computer Vision	
10.1101/445643	Predicting natural behavior from whole-brain neural dynamics	bioRxiv	We record calcium activity from the majority of head neurons in freely moving C. elegans to reveal where and how natural behavior is encoded in a compact brain. We find that a sparse subset of neurons distributed throughout the head encode locomotion. A linear
10.1016/j.cell.2018.07.002	Heparan Sulfate Organizes Neuronal Synapses through Neurexin Partnerships	Cell	Summary Synapses are fundamental units of communication in the brain. The prototypical synapse-organizing complex neurexin-neuroligin mediates synapse development and function and is central to a shared genetic risk pathway in autism and schizophrenia. Neurexi
10.7554/elife.29915	Excitatory motor neurons are local oscillators for backward locomotion	eLife	Cell- or network-driven oscillators underlie motor rhythmicity. The identity of C. elegans oscillators remains unknown. Through cell ablation, electrophysiology, and calcium imaging, we show: (1) forward and backward locomotion is driven by different oscillato
10.1109/ijcnn.2014.6889913	Design of the first neuronal connectomics challenge: From imaging to connectivity	IEEE International Joint Conference on N	We are organizing a challenge to reverse engineer the structure of neuronal networks from patterns of activity recorded with calcium fluorescence imaging. Unraveling the brain structure at the neuronal level at a large scale is an important step in brain scien
10.3389/fnmol.2017.00045	Screening the Molecular Framework Underlying Local Dendritic mRNA Translation	Frontiers in Molecular Neuroscience	In the last decade, bioinformatic analyses of high-throughput proteomics and transcriptomics data have enabled researchers to gain insight into the molecular networks that may underlie lasting changes in synaptic efficacy. Development and utilization of these 
10.1002/cne.902790106	GABA‐like immunoreactivity in the cat retina: Electron microscopy	The Journal of comparative neurology	Abstract The synaptic organization of the cat retina was studied with antibodies against the GABA‐GA (glutaraldehyde)‐BSA (bovine serum albumin) complex. The postembedding technique combined with immunogold labelling ensured ultrastructural preservation and ma
10.3389/fncel.2015.00233	Anatomy and physiology of the thick-tufted layer 5 pyramidal neuron	Frontiers in Cellular Neuroscience	The thick-tufted layer 5 (TTL5) pyramidal neuron is one of the most extensively studied neuron types in the mammalian neocortex and has become a benchmark for understanding information processing in excitatory neurons. By virtue of having the widest local axon
10.1016/j.csbj.2020.08.003	A bird’s-eye view of deep learning in bioimage analysis	Computational and Structural Biotechnolo	Deep learning of artificial neural networks has become the de facto standard approach to solving data analysis problems in virtually all fields of science and engineering. Also in biology and medicine, deep learning technologies are fundamentally transforming 
10.1101/2025.05.30.657010	<i>In vivo</i>                   deep-brain microscopy at submicrometer resolution with refractive index-matched prism interfaces		Abstract The mammalian brain is a thick and densely layered structure comprising a huge number of neurons that work together to process information and regulate brain functions. Although various optical methods have been developed to investigate deep brain dyn
10.1093/scan/nsx060	The theory of constructed emotion: an active inference account of interoception and categorization	Social Cognitive and Affective Neuroscie	The science of emotion has been using folk psychology categories derived from philosophy to search for the brain basis of emotion. The last two decades of neuroscience research have brought us to the brink of a paradigm shift in understanding the workings of t
10.1017/s0952523800007744	The number and distribution of bipolar to ganglion cell synapses in the inner plexiform layer of the anuran retina	Visual Neuroscience	Abstract The main route of information flow through the vertebrate retina is from the photoreceptors towards the ganglion cells whose axons form the optic nerve. Bipolar cells of the frog have been so far reported to contact mostly amacrine cells and the major
10.1016/j.neunet.2023.05.033	An insect-inspired model facilitating autonomous navigation by incorporating goal approaching and collision avoidance	Neural Networks	Being one of the most fundamental and crucial capacity of robots and animals, autonomous navigation that consists of goal approaching and collision avoidance enables completion of various tasks while traversing different environments. In light of the impressiv
10.1007/s12565-016-0380-8	Novel scanning electron microscopy methods for analyzing the 3D structure of the Golgi apparatus	Anatomical Science International	The structure of the Golgi apparatus has been extensively examined by light and electron microscopy, but details of its three-dimensional (3D) structure have remained unclear because of the technical limitations of conventional microscopy techniques. To overco
10.1016/j.celrep.2026.117139	Individualized decision-making driven by long-term memory retrieval in Drosophila.	Cell Reports	Decision-making is a dynamic process shaped by the accessibility of memory. The same information can lead to varying decisions both across individuals and within the same individual under different conditions. While memory retrieval plays a key role in guiding
10.1038/nprot.2011.449	Improved biocytin labeling and neuronal 3D reconstruction	Nature Protocols	In this report, we describe a reliable protocol for biocytin labeling of neuronal tissue and diaminobenzidine (DAB)-based processing of brain slices. We describe how to embed tissues in different media and how to subsequently histochemically label the tissues 
10.1152/jn.00071.2013	Common excitatory synaptic inputs to electrically connected cortical fast-spiking cell networks.	Journal of Neurophysiology	Cortical fast-spiking (FS) interneurons are electrically interconnected through gap junctions and form dendritic net structures extending over different functional columns. Here we investigated how pyramidal cells regulate FS cell network activity. Using paire
10.1093/jmicro/dfab025	Reducing Manual Operation Time to Obtain a Segmentation Learning Model for Volume Electron Microscopy Using Stepwise Deep Learning With Manual Correct	Microscopy	Three-dimensional (3D) observation of a biological sample using serial-section electron microscopy is widely used. However, organelle segmentation requires a significant amount of manual time. Therefore, several studies have been conducted to improve their eff
10.1016/j.cmet.2024.12.016	Piezo2 in sensory neurons regulates systemic and adipose tissue metabolism.	Cell Metabolism	Systemic metabolism ensures energy homeostasis through inter-organ crosstalk regulating thermogenic adipose tissue. Unlike the well-described inductive role of the sympathetic system, the inhibitory signal ensuring energy preservation remains poorly understood
10.1017/s0952523804042099	AII amacrine cells in the rabbit retina possess AMPA-, NMDA-, GABA-, and glycine-activated currents	Visual Neuroscience	Physiological properties of ligand-activated currents were characterized for morphologically identified AII amacrine cells in the rabbit retina by using whole-cell recordings in a superfused retina slice preparation. The AII amacrine cells were identified base
10.3389/fncir.2019.00085	Structural Neural Connectivity Analysis in Zebrafish With Restricted Anterograde Transneuronal Viral Labeling and Quantitative Brain Mapping	bioRxiv	The unique combination of small size, translucency, and powerful genetic tools makes larval zebrafish a uniquely useful vertebrate system to investigate normal and pathological brain structure and function. While functional connectivity can now be assessed (vi
10.1111/jmi.13208	Made to measure: An introduction to quantifying microscopy data in the life sciences	Journal of Microscopy	Images are at the core of most modern biological experiments and are used as a major source of quantitative information. Numerous algorithms are available to process images and make them more amenable to be measured. Yet the nature of the quantitative output t
