10.3389/fnhum.2013.00918	Allocating structure to function: the strong links between neuroplasticity and natural selection	Frontiers in Human Neuroscience	A central question in brain evolution is how species-typical behaviors, and the neural function-structure mappings supporting them, can be acquired and inherited. Advocates of brain modularity, in its different incarnations across scientific subfields, argue t
10.1371/journal.pcbi.1002419	Effect of Network Architecture on Synchronization and Entrainment Properties of the Circadian Oscillations in the Suprachiasmatic Nucleus	PLoS Comput. Biol.	In mammals, the suprachiasmatic nucleus (SCN) of the hypothalamus constitutes the central circadian pacemaker. The SCN receives light signals from the retina and controls peripheral circadian clocks (located in the cortex, the pineal gland, the liver, the kidn
10.1016/j.neurobiolaging.2022.12.001	Neuronal vulnerability to brain aging and neurodegeneration in cognitively impaired marmoset monkeys (Callithrix jacchus)	Neurobiology of Aging	The investigation of neurobiological and neuropathological changes that affect synaptic integrity and function with aging is key to understanding why the aging brain is vulnerable to Alzheimer’s disease. We investigated the cellular characteristics in the cere
10.1016/j.cub.2019.11.077	Heterogeneous temporal contrast adaptation in Drosophila direction-selective circuits	Current Biology	Summary In visual systems, neurons adapt both to the mean light level and to the range of light levels, or the contrast. Contrast adaptation has been studied extensively, but it remains unclear how it is distributed among neurons in connected circuits, and how
10.1016/j.cub.2016.08.053	The Influence of Wiring Economy on Nervous System Evolution.	Current Biology	The activity and maintenance of neurons requires substantial metabolic energy, resulting in selective pressure to decrease resource consumption by the nervous system. The wiring economy principle proposes that animals have evolved mechanisms that wire circuits
10.1038/s41583-025-01008-y	Long-range axon branching: contributions to brain network plasticity and repair	Nature Reviews Neuroscience	Brain function requires exquisitely adapted plasticity at multiple scales, from synapses to whole-brain networks. Evidence for large-scale plasticity in functional brain networks comes from neuroimaging data across a variety of species, particularly during dev
10.1242/jcs.261953	Synchrotron X-ray imaging of soft biological tissues – principles, applications and future prospects	Journal of Cell Science	ABSTRACT Synchrotron-based tomographic phase-contrast X-ray imaging (SRµCT or SRnCT) is a versatile isotropic three-dimensional imaging technique that can be used to study biological samples spanning from single cells to human-sized specimens. SRµCT and SRnCT 
10.1016/j.pneurobio.2012.11.002	Barrel cortex function.	Progress in neurobiology	Neocortex, the neuronal structure at the base of the remarkable cognitive skills of mammals, is a layered sheet of neuronal tissue composed of juxtaposed and interconnected columns. A cortical column is considered the basic module of cortical processing presen
10.1113/jp289827	Neurons embedded in loop‐like motifs act as central hubs for brain‐wide integration	Journal of Physiology	Efficient cooperation between brain areas requires a dynamic balance between the segregation of region‐specific functional roles and information broadcasting. Imaging studies of brain‐wide co‐ordination cannot reach the single‐cell assembly level analysis. In 
10.1126/science.adq5729	GPCR signaling gates astrocyte responsiveness to neurotransmitters and control of neuronal activity	Science	How astrocytes regulate neuronal circuits is a fundamental question in neurobiology. Nevertheless, how astrocytes respond to different neurotransmitters in vivo and how they affect downstream circuit modulation are questions that remain to be fully elucidated.
10.1093/bioinformatics/bts353	A strategy for building neuroanatomy ontologies	Bioinform.	MOTIVATION Advancing our understanding of how nervous systems work will require the ability to store and annotate 3D anatomical datasets, recording morphology, partonomy and connectivity at multiple levels of granularity from subcellular to gross anatomy. It w
10.1101/2024.12.26.630393	Ultrastructural membrane dynamics of mouse and human cortical synapses		Summary Live human brain tissues provide unique opportunities for understanding synaptic transmission. Investigations have been limited to anatomy, electrophysiology, and protein localization—while crucial parameters such as synaptic vesicle dynamics were not 
10.1186/1471-2105-13-29	Method: automatic segmentation of mitochondria utilizing patch classification, contour pair classification, and automatically seeded level sets	BMC Bioinformatics	While progress has been made to develop automatic segmentation techniques for mitochondria, there remains a need for more accurate and robust techniques to delineate mitochondria in serial blockface scanning electron microscopic data. Previously developed text
10.1242/dev.087668	Lineage-dependent circuit assembly in the neocortex	Development	The neocortex plays a key role in higher-order brain functions, such as perception, language and decision-making. Since the groundbreaking work of Ramón y Cajal over a century ago, defining the neural circuits underlying brain functions has been a field of int
10.1016/j.neuroscience.2021.08.035	Active Dendrites and Local Field Potentials: Biophysical Mechanisms and Computational Explorations	Neuroscience	Neurons and glial cells are endowed with membranes that express a rich repertoire of ion channels, transporters, and receptors. The constant flux of ions across the neuronal and glial membranes results in voltage fluctuations that can be recorded from the extr
10.1101/706010	The influence of visual cortex on perception is modulated by behavioural state	bioRxiv	Our understanding of the link between neural activity and perception remains incomplete. Microstimulation and optogenetic experiments have shown that manipulating cortical activity can influence sensory-guided behaviour or elicit artificial percepts. And yet, 
10.1016/0306-4522(94)90071-x	An ultrastructural size principle.	Neuroscience	Recent ultrastructural descriptions of synaptic contacts suggest that potential synaptic efficacy may be directly correlated with bouton size. The characteristics of a synaptic bouton which presumably underlie its potential physiological strength (such as vesi
10.1101/2020.07.07.191064	A developmental stretch-and-fill process that optimises dendritic wiring	bioRxiv	Circuit connectivity and computation depend on how dendrites branch and occupy space within neural tissue. While optimal wiring principles have long been known to constrain dendritic morphology and their scaling behaviour, the growth dynamics that produce such
10.1155/np/5571169	Enhanced Primary Motor Cortex Astrocyte Calcium Signaling With Motor Learning	Journal of Neural Transplantation and Pl	Astrocytes form an integral part of the nervous system and are proposed to modulate neuronal circuits and behavior. The motor cortex plays a key role in the planning and execution of voluntary movements and makes key contributions to motor skill learning. Howe
10.1111/joa.13721	Investigation of heterocellular features of the mouse retinal neurovascular unit by 3D electron microscopy	Journal of Anatomy	The retina has a complex structure with a diverse collection of component cells that work together to facilitate vision. The retinal capillaries supplying the nutritional requirements to the inner retina have an intricate system of neural, glial and vascular e
10.1016/j.neuroscience.2017.07.067	Organization of orientation-specific whisker deflection responses in layer 2/3 of mouse somatosensory cortex	Neuroscience	The rodent whisker-barrel system is characterized by its patterned somatotopic mapping between the sensory periphery and multiple regions of the brain. While somatotopy in the whisker system is established, we know far less about how preferences for stimulus o
10.1016/j.jgg.2025.10.003	To see and to know: the power of live imaging in illuminating and decoding biological complexity.	Journal of genetics and genomics = Yi ch	Live imaging enables direct observation of dynamic biological processes, capturing their progression from molecular to organismal scales in space and time. Through high-resolution observation, it provides a powerful means to decode biological complexity by rev
10.1101/2021.06.09.447718	Nonlinear transient amplification in recurrent neural networks with short-term plasticity	bioRxiv	To rapidly process information, neural circuits have to amplify specific activity patterns transiently. How the brain performs this nonlinear operation remains elusive. Hebbian assemblies are one possibility whereby symmetric excitatory connections boost neuro
10.1016/j.conb.2016.04.007	Neural control of aggression in Drosophila.	Current Opinion in Neurobiology	Like most animal species, fruit flies fight to obtain and defend resources essential to survival and reproduction. Aggressive behavior in Drosophila is genetically specified and also strongly influenced by the fly's social context, past experiences and interna
10.7554/elife.65376	A unified platform to manage, share, and archive morphological and functional data in insect neuroscience	eLife	Insect neuroscience generates vast amounts of highly diverse data, of which only a small fraction are findable, accessible and reusable. To promote an open data culture, we have therefore developed the InsectBrainDatabase (IBdb), a free online platform for ins
10.1002/1098-1063(2000)10:5<596::aid-hipo10>3.0.co;2-y	Spine changes associated with long‐term potentiation	Hippocampus	High-frequency stimulation of excitatory synapses in many regions of the brain triggers a lasting increase in the efficacy of synaptic transmission referred to as long-term potentiation (LTP) and believed to contribute to learning and memory. One hypothesis pr
10.1093/sleep/zsag175	A new bridge from sleep to wake in fruit flies	Sleep	Christopher G Vecsey, Rosanna C Moi, Claire M Christie; A New Bridge from Sleep to Wake in Fruit Flies, Sleep, , zsag175, https://doi.org/10.1093/sleep/zsa
10.1016/j.celrep.2025.115372	A dynamic bifurcation mechanism explains cortex-wide neural correlates of conscious access.	Cell Reports	Conscious access is suggested to involve "ignition," an all-or-none activation across cortical areas. To elucidate this phenomenon, we carry out computer simulations of a detection task using a mesoscale connectome-based model for the multiregional macaque cor
10.1101/sqb.2018.83.038109	Neuropeptidergic Control of an Internal Brain State Produced by Prolonged Social Isolation Stress.	Cold Spring Harbor Symposia on Quantitat	Prolonged periods of social isolation can generate an internal state that exerts profound effects on the brain and behavior. However, the neurobiological underpinnings of protracted social isolation have been relatively understudied. Here, we review recent lit
10.1016/j.cell.2026.05.041	Multimodal imaging of gene expression, morphology, and activity of the same neuron.	Cell	Elucidating the relationships among in vivo activity, brain-wide projection, and gene expression is critical for understanding neuronal functions, but characterizing these modalities for the same neuron remains technically challenging. Here, we developed a tri
10.1523/jneurosci.20-01-00375.2000	Dependence of GABAergic Synaptic Areas on the Interneuron Type and Target Size	Journal of Neuroscience	In the neostriatum, several types of interneuron with distinct firing patterns and expression of neuroactive substances are known to exist. We found two types of neostriatal interneurons, parvalbumin-containing fast-spiking (FS) cells and somatostatin-containi
10.1038/s41592-019-0582-9	ilastik: interactive machine learning for (bio)image analysis	Nature Methods	We present ilastik, an easy-to-use interactive tool that brings machine-learning-based (bio)image analysis to end users without substantial computational expertise. It contains pre-defined workflows for image segmentation, object classification, counting and t
10.1101/2025.03.06.641774	Infrequent strong connections constrain connectomic predictions of neuronal function		Summary How does circuit wiring constrain neural computation? Recent work has leveraged connectomic datasets to predict the function of cells and circuits in the brains of many species. However, many of these hypotheses have not been compared with physiologica
10.1038/s42003-020-01473-4	Photonic-chip assisted correlative light and electron microscopy	Communications Biology	Correlative light and electron microscopy (CLEM) unifies the versatility of light microscopy (LM) with the high resolution of electron microscopy (EM), allowing one to zoom into the complex organization of cells. Here, we introduce photonic chip assisted CLEM,
10.1093/cercor/bhae433	Specific inhibition and disinhibition in the higher-order structure of a cortical connectome	bioRxiv	Neurons are thought to act as parts of assemblies with strong internal excitatory connectivity. Conversely, inhibition is often reduced to blanket inhibition with no targeting specificity. We analyzed the structure of excitation and inhibition in the MICrONS m
10.1016/j.pnpbp.2019.01.005	Dendritic spines: Revisiting the physiological role.	Progress in Neuro-psychopharmacology and	Dendritic spines are small, thin, specialized protrusions from neuronal dendrites, primarily localized in the excitatory synapses. Sophisticated imaging techniques revealed that dendritic spines are complex structures consisting of a dense network of cytoskele
10.1103/physrevlett.126.018101	Optimal Local Estimates of Visual Motion in a Natural Environment.	Physical Review Letters	Many organisms use visual signals to estimate motion, and these estimates typically are biased. Here, we ask whether these biases may reflect physical rather than biological limitations. Using a camera-gyroscope system, we sample the joint distribution of imag
10.1038/srep21468	Evaluating the Small-World-Ness of a Sampled Network: Functional Connectivity of Entorhinal-Hippocampal Circuitry	Scientific Reports	The amount of publicly accessible experimental data has gradually increased in recent years, which makes it possible to reconsider many longstanding questions in neuroscience. In this paper, an efficient framework is presented for reconstructing functional con
10.1101/2022.11.29.518458	Hippocampal engram networks for fear memory recruit new synapses and modify pre-existing synapses in vivo	bioRxiv	As basic units of neural networks, ensembles of synapses underlie cognitive functions like learning and memory. These synaptic engrams show elevated synaptic density among engram cells following contextual fear memory formation. Subsequent analysis of the CA3-
10.1523/jneurosci.18-23-10136.1998	Immunocytochemical Localization of the Postsynaptic Density Protein PSD-95 in the Mammalian Retina	Journal of Neuroscience	Synapse-associated proteins are the scaffold for the selective aggregation of ion channels at synapses; they provide the link to cytoskeletal elements and possibly are involved with the regulation of synaptic efficacy by electrical activity. The localization o
10.1016/j.tins.2005.01.008	Spine architecture and synaptic plasticity.	Trends in Neurosciences	Many forms of mental retardation and cognitive disability are associated with abnormalities in dendritic spine morphology. Visualization of spines using live-imaging techniques provides convincing evidence that spine morphology is altered in response to certai
10.1016/0278-4327(88)90021-1	The role of glycine in the mammalian retina	Progress in Retinal Research	
10.1016/j.cub.2011.12.026	Peripheral and central inputs shape network dynamics in the developing visual cortex in vivo.	Current Biology	Spontaneous network activity constitutes a central theme during the development of neuronal circuitry [1, 2]. Before the onset of vision, retinal neurons generate waves of spontaneous activity that are relayed along the ascending visual pathway [3, 4] and shap
10.1038/s41586-024-07967-z	Connectomic reconstruction predicts visual features used for navigation	Nature	Many animals use visual information to navigate1–4, but how such information is encoded and integrated by the navigation system remains incompletely understood. In Drosophila melanogaster, EPG neurons in the central complex compute the heading direction5 by in
10.7554/elife.89297	Postsynaptic cell type and synaptic distance do not determine efficiency of monosynaptic rabies virus spread measured at synaptic resolution	eLife	Retrograde monosynaptic tracing using glycoprotein-deleted rabies virus is an important component of the toolkit for investigation of neural circuit structure and connectivity. It allows for the identification of first-order presynaptic connections to cell pop
10.1101/2023.04.26.538454	The neurovascular unit of capillary blood vessels in the rat nervous system. A rapid-Golgi electron microscopic study	bioRxiv	Abstract We describe a pericapillary organ in the rat forebrain and cerebellar cortex. It consists of series of tripartite synapses enveloped by astrocytic endfeet linked to the capillary wall by synaptic extensions. Reciprocal specializations of the pericyte-
10.1002/hbm.23917	Intrinsic functional connectivity of the central extended amygdala	bioRxiv	The central extended amygdala (EAc)—including the bed nucleus of the stria terminalis (BST) and central nucleus of the amygdala (Ce)—plays a key role in orchestrating states of fear and anxiety and is implicated in the development and maintenance of anxiety di
10.1016/j.neuroscience.2022.11.030	Transsynaptic Signaling of Ephs in Synaptic Development, Plasticity, and Disease.	Neuroscience	Synapse formation between neurons is critical for proper circuit and brain function. Prior to activity-dependent refinement of connections between neurons, activity-independent cues regulate the contact and recognition of potential synaptic partners. Formation
10.7554/elife.67170	Male pheromones modulate synaptic transmission at the C. elegans neuromuscular junction in a sexually dimorphic manner	bioRxiv	The development of functional synapses in the nervous system is important for animal physiology and behaviors. The synaptic transmission efficacy can be modulated by the environment to accommodate external changes, which is crucial for animal reproduction and 
10.7554/elife.107867	Peripheral anatomy and central connectivity of proprioceptive sensory neurons in the Drosophila wing	eLife	Recent advances in electron microscopy (EM) and automated image segmentation have produced synaptic wiring diagrams of the Drosophila central nervous system. A limitation of existing fly connectome datasets is that most sensory neurons are excised during sampl
10.1101/2020.02.07.939504	A fast genetically encoded fluorescent sensor for faithful in vivo acetylcholine detection in mice, fish, worms and flies	bioRxiv	Here we design and optimize a genetically encoded fluorescent indicator, iAChSnFR, for the ubiquitous neurotransmitter acetylcholine, based on a bacterial periplasmic binding protein. iAChSnFR shows large fluorescence changes, rapid rise and decay kinetics, an
10.1038/298654a0	Association amacrine cells could mediate directional selectivity in pigeon retina	Nature	
10.1371/journal.pone.0014200	A Role for Thrombospondin-1 Deficits in Astrocyte-Mediated Spine and Synaptic Pathology in Down's Syndrome	PLoS ONE	Background Down's syndrome (DS) is the most common genetic cause of mental retardation. Reduced number and aberrant architecture of dendritic spines are common features of DS neuropathology. However, the mechanisms involved in DS spine alterations are not know
10.1523/jneurosci.2046-08.2008	Structural plasticity of circuits in cortical neuropil	Journal of Neuroscience	Learning and memory formation in the brain depend on the plasticity of neural circuits. In the adult and developing cerebral cortex, this plasticity can result from the formation and elimination of dendritic spines. New synaptic contacts appear in the neuropil
10.1016/j.media.2010.06.002	Detection of Neuron Membranes in Electron Microscopy Images using a Serial Neural Network Architecture	Medical Image Anal.	Study of nervous systems via the connectome, the map of connectivities of all neurons in that system, is a challenging problem in neuroscience. Towards this goal, neurobiologists are acquiring large electron microscopy datasets. However, the shear volume of th
10.1002/cne.1275	Structure and functional connections of presynaptic terminals in the vertebrate retina revealed by activity‐dependent dyes and confocal microscopy	The Journal of comparative neurology	Abstract The fluorescent dyes sulforhodamine 101 (SR 101) and FM1‐43 were used as activity‐dependent dyes (ADDs) to label presynaptic terminals in the retinas of a broad range of animals, including amphibians, mammals, fish, and turtles. The pattern of dye upt
10.1016/j.tibs.2016.09.010	The growing and glowing toolbox of fluorescent and photoactive proteins	TIBS -Trends in Biochemical Sciences. Re	Over the past 20 years, protein engineering has been extensively used to improve and modify the fundamental properties of fluorescent proteins (FPs) with the goal of adapting them for a fantastic range of applications. FPs have been modified by a combination o
10.1016/s0165-0173(97)00061-1	Salient features of synaptic organisation in the cerebral cortex.	Brain research. Brain research reviews	The neuronal and synaptic organisation of the cerebral cortex appears exceedingly complex, and the definition of a basic cortical circuit in terms of defined classes of cells and connections is necessary to facilitate progress of its analysis. During the last 
10.64898/2026.04.16.719061	Comparative lifespan trajectories of brain energy metabolism in human and macaque	bioRxiv	The brain’s extraordinary energy demands are met by a suite of metabolic pathways that selectively appropriate glucose across development, yet how this metabolic strategy changes across the lifespan and whether it is conserved across species remains incomplete
10.1152/jn.00574.2017	Structural modularity and grid activity in the medial entorhinal cortex.	Journal of Neurophysiology	Following the groundbreaking discovery of grid cells, the medial entorhinal cortex (MEC) has become the focus of intense anatomical, physiological, and computational investigations. Whether and how grid activity maps onto cell types and cortical architecture i
10.1016/j.cub.2020.01.040	A Color Vision Circuit for Non-Image-Forming Vision in the Primate Retina	Current Biology	SUMMARY Melanopsin-expressing, intrinsically photosensitive retinal ganglion cells (ipRGCs) synchronize our biological clocks with the external light/dark cycle [1]. In addition to photoentrainment, they mediate the effects of light experience as a central mod
10.1016/j.cobme.2017.10.006	Correlating 3D light to 3D electron microscopy for systems biology	Current Opinion in Biomedical Engineerin	
10.1016/j.cub.2019.03.070	Extreme Compartmentalization in a Drosophila Amacrine Cell.	Current Biology	A neuron is conventionally regarded as a single processing unit. It receives input from one or several presynaptic cells, transforms these signals, and transmits one output signal to its postsynaptic partners. Exceptions exist: amacrine cells in the mammalian 
10.3389/fpsyg.2016.01792	Neural Elements for Predictive Coding	Frontiers in Psychology	Predictive coding theories of sensory brain function interpret the hierarchical construction of the cerebral cortex as a Bayesian, generative model capable of predicting the sensory data consistent with any given percept. Predictions are fed backward in the hi
10.1093/jmicro/dfaa071	Correlation of organelle dynamics between light microscopic live imaging and electron microscopic 3D architecture using FIB-SEM	Microscopy	Abstract Correlative light and electron microscopy (CLEM) methods combined with live imaging can be applied to understand the dynamics of organelles. Although recent advances in cell biology and light microscopy have helped in visualizing the details of organe
10.1038/s41583-021-00473-5	Biological constraints on neural network models of cognitive function	Nature Reviews Neuroscience	Neural network models are potential tools for improving our understanding of complex brain functions. To address this goal, these models need to be neurobiologically realistic. However, although neural networks have advanced dramatically in recent years and ev
10.1038/s41467-018-05645-z	The sulfite oxidase Shopper controls neuronal activity by regulating glutamate homeostasis in Drosophila ensheathing glia	Nature Communications	Specialized glial subtypes provide support to developing and functioning neural networks. Astrocytes modulate information processing by neurotransmitter recycling and release of neuromodulatory substances, whereas ensheathing glial cells have not been associat
10.1073/pnas.2102158118	Compensatory variability in network parameters enhances memory performance in the Drosophila mushroom body	Proceedings of the National Academy of S	Significance How does variability between neurons affect neural circuit function? How might neurons behave similarly despite having different underlying features? We addressed these questions in neurons called Kenyon cells, which store olfactory memories in fl
10.64898/2026.01.19.700413	Afterimages drive a shared visual motion-reversal illusion in Drosophila	bioRxiv	Illusions expose core computations in perception. In one visual apparent-motion illusion, perceptual direction is reversed when phase-shifted gratings are interleaved with uniform frames. Here, we demonstrate that Drosophila exhibits the same direction reversa
10.1523/eneuro.0567-20.2021	Local Connections of Pyramidal Neurons to Parvalbumin-Producing Interneurons in Motor-Associated Cortical Areas of Mice	eNeuro	Abstract Parvalbumin (PV)-producing neurons are the largest subpopulation of cortical GABAergic interneurons, which mediate lateral, feedforward, and feedback inhibition in local circuits and modulate the activity of pyramidal neurons. Clarifying the specific 
10.1371/journal.pcbi.1000961	Intrinsic Stability of Temporally Shifted Spike-Timing Dependent Plasticity	PLoS Comput. Biol.	Spike-timing dependent plasticity (STDP), a widespread synaptic modification mechanism, is sensitive to correlations between presynaptic spike trains and it generates competition among synapses. However, STDP has an inherent instability because strong synapses
10.1083/jcb.202104069	High-precision targeting workflow for volume electron microscopy	Journal of Cell Biology	Ronchi et al. present a workflow to facilitate precise targeting for volume EM (vEM) acquisitions. This method allows ultrastructural visualization of single cells within a millimeter-range specimen based on molecular identity characterized by fluorescence.
10.1007/s12035-013-8434-6	Using C. elegans to Decipher the Cellular and Molecular Mechanisms Underlying Neurodevelopmental Disorders	Molecular Neurobiology	Neurodevelopmental disorders such as epilepsy, intellectual disability (ID), and autism spectrum disorders (ASDs) occur in over 2 % of the population, as the result of genetic mutations, environmental factors, or combination of both. In the last years, use of 
10.1016/j.conb.2018.12.012	Neuronal cell types in the fly: single-cell anatomy meets single-cell genomics.	Current Opinion in Neurobiology	At around 150 000 neurons, the adult Drosophila melanogaster central nervous system is one of the largest species, for which a complete cellular catalogue is imminent. While numerically much simpler than mammalian brains, its complexity is still difficult to p
10.1007/978-1-4939-8591-3_33	Silver Filler Pre-embedding to Enhance Resolution and Contrast in Multidimensional SEM: A Nanoscale Imaging Study on Liver Tissue.	Methods in molecular biology	Contemporarily, serial block-face scanning electron microscopy (SBF-SEM) has emerged as an immensely powerful nanoscopic imaging technique, capable of generating large-volume three-dimensional information on a variety of biological specimens in a semiautomated
10.1038/embor.2012.102	Dendritic spines: from structure to in vivo function	EMBO Reports	Dendritic spines arise as small protrusions from the dendritic shaft of various types of neuron and receive inputs from excitatory axons. Ever since dendritic spines were first described in the nineteenth century, questions about their function have spawned ma
10.1523/jneurosci.5125-04.2005	Deriving the Glutamate Clearance Time Course from Transporter Currents in CA1 Hippocampal Astrocytes: Transmitter Uptake Gets Faster during Developmen	Journal of Neuroscience	At many excitatory synapses, the neurotransmitter glutamate diffuses beyond the synaptic cleft to activate extrasynaptic targets. The extent and impact of such transmitter “spillover” on the processing capacity of neuronal networks are unclear, in part because
10.1371/journal.pcbi.1002848	Network Self-Organization Explains the Statistics and Dynamics of Synaptic Connection Strengths in Cortex	PLoS Comput. Biol.	The information processing abilities of neural circuits arise from their synaptic connection patterns. Understanding the laws governing these connectivity patterns is essential for understanding brain function. The overall distribution of synaptic strengths of
10.1002/j.2040-4603.2020.tb00121.x	Role of Glia in the Regulation of Sleep in Health and Disease	Comprehensive Physiology	Sleep is a naturally occurring physiological state that is required to sustain physical and mental health. Traditionally viewed as strictly regulated by top‐down control mechanisms, sleep is now known to also originate locally. Glial cells are emerging as impo
10.1007/s10827-020-00775-0	Energetics of stochastic BCM type synaptic plasticity and storing of accurate information	Journal of Computational Neuroscience	Excitatory synaptic signaling in cortical circuits is thought to be metabolically expensive. Two fundamental brain functions, learning and memory, are associated with long-term synaptic plasticity, but we know very little about energetics of these slow biophys
10.34133/cbsystems.0529	Brain Extracellular Space: From an Overlooked Dimension to Catalyst of a Novel Neuroscience Paradigm	Cyborg and Bionic Systems	Despite huge investment, therapies for brain disorders remain largely ineffective in clinical practice. Accumulating evidence indicates that this low translational success is closely linked to the long-standing overlook of the brain extracellular space (ECS) i
10.1152/jn.00578.2015	Coherent and intermittent ensemble oscillations emerge from networks of irregular spiking neurons.	Journal of Neurophysiology	Local field potential (LFP) recordings from spatially distant cortical circuits reveal episodes of coherent gamma oscillations that are intermittent, and of variable peak frequency and duration. Concurrently, single neuron spiking remains largely irregular and
10.1152/jn.00860.2004	Auditory thalamocortical transmission is reliable and temporally precise.	Journal of Neurophysiology	We have used the auditory thalamocortical slice to characterize thalamocortical transmission in primary auditory cortex (ACx) of the juvenile mouse. “Minimal” stimulation was used to activate medial geniculate neurons during whole cell recordings from regular-
10.7554/elife.68040	Impairing one sensory modality enhances another by reconfiguring peptidergic signalling in Caenorhabditis elegans	eLife	Animals that lose one sensory modality often show augmented responses to other sensory inputs. The mechanisms underpinning this cross-modal plasticity are poorly understood. We probe such mechanisms by performing a forward genetic screen for mutants with enhan
10.1101/2025.09.30.679580	MACS: Multi Domain Adaptation Enables Accurate Connectomics Segmentation	bioRxiv	Connectomics aims to map the brain’s neural wiring by segmenting cellular structures from high-resolution electron microscopy (EM) images. Manual labeling and proofreading remain a major bottleneck for accurate extraction of microstructures. While computationa
10.1016/j.neuron.2019.10.011	Cortical Output Is Gated by Horizontally Projecting Neurons in the Deep Layers	Neuron	Summary Pyramidal tract neurons (PTs) represent the major output cell type of the mammalian neocortex. Here, we report the origins of the PTs’ ability to respond to a broad range of stimuli with onset latencies that rival or even precede those of their intraco
10.1101/864231	Local axonal conduction delays underlie precise timing of a neural sequence	bioRxiv	Sequential activation of neurons has been observed during various behavioral and cognitive processes and is thought to play a critical role in their generation. Here, we studied a circuit in the songbird forebrain that drives the performance of adult courtship
10.1016/j.cub.2021.09.035	Functional architecture of neural circuits for leg proprioception in Drosophila	bioRxiv	To effectively control their bodies, animals rely on feedback from proprioceptive mechanosensory neurons. In the Drosophila leg, different proprioceptor subtypes monitor joint position, movement direction, and vibration. Here, we investigate how these diverse 
10.1126/science.aat5053	Glutamate signaling at cytoneme synapses	Science	Cytoneme signaling in fly development During development of certain tissues in the fruit fly, signaling from one tissue to another appears to occur through specialized filopodia called cytonemes. The cytonemes contain receptors and reach close toward the signa
10.1016/j.tics.2022.12.011	Statistical power in network neuroscience.	Trends in Cognitive Sciences	Network neuroscience has emerged as a leading method to study brain connectivity. The success of these investigations is dependent not only on approaches to accurately map connectivity but also on the ability to detect real effects in the data - that is, stati
10.3389/fncom.2022.842760	U-RISC: An Annotated Ultra-High-Resolution Electron Microscopy Dataset Challenging the Existing Deep Learning Algorithms	Frontiers in Computational Neuroscience	Connectomics is a developing field aiming at reconstructing the connection of the neural system at the nanometer scale. Computer vision technology, especially deep learning methods used in image processing, has promoted connectomic data analysis to a new era. 
10.3389/fnana.2018.00014	Neuroanatomy from Mesoscopic to Nanoscopic Scales: An Improved Method for the Observation of Semithin Sections by High-Resolution Scanning Electron Mi	Frontiers in Neuroanatomy	Semithin sections are commonly used to examine large areas of tissue with an optical microscope, in order to locate and trim the regions that will later be studied with the electron microscope. Ideally, the observation of semithin sections would be from mesosc
10.1007/s00441-020-03371-x	Dopamine modulation of sensory processing and adaptive behavior in flies	Cell and Tissue Research	Behavioral flexibility for appropriate action selection is an advantage when animals are faced with decisions that will determine their survival or death. In order to arrive at the right decision, animals evaluate information from their external environment, i
10.1063/1.5037309	Propagation delays determine neuronal activity and synaptic connectivity patterns emerging in plastic neuronal networks.	Chaos	In plastic neuronal networks, the synaptic strengths are adapted to the neuronal activity. Specifically, spike-timing-dependent plasticity (STDP) is a fundamental mechanism that modifies the synaptic strengths based on the relative timing of pre- and postsynap
10.1016/j.cmpb.2020.105925	HIVE-Net: Centerline-Aware HIerarchical View-Ensemble Convolutional Network for Mitochondria Segmentation in EM Images	Comput. Methods Programs Biomed.	BACKGROUND AND OBJECTIVE With the advancement of electron microscopy (EM) imaging technology, neuroscientists can investigate the function of various intracellular organelles, e.g, mitochondria, at nano-scale. Semantic segmentation of electron microscopy (EM) 
10.1038/s41598-025-11528-3	Neuron-to-glia signaling drives critical period experience-dependent synapse pruning	Scientific Reports	Critical periods enable early-life synaptic connectivity optimization whereby initial sensory experience remodels circuits to a variable environment. In the Drosophila juvenile brain, synapse remodeling occurs within the precisely-mapped olfactory circuit, whi
10.1016/j.neuron.2018.09.024	Intermingled ensembles encode stimulus identity or predicted outcome in visual association cortex	Neuron	The response of a cortical neuron to a motivationally salient visual stimulus can reflect a prediction of the associated outcome, a sensitivity to low-level stimulus features, or a mix of both. To distinguish between these alternatives, we monitored responses 
10.1038/s41583-024-00882-2	Structural magnetic resonance imaging of brain similarity networks	Nature Reviews Neuroscience	Recent advances in structural MRI analytics now allow the network organization of individual brains to be comprehensively mapped through the use of the biologically principled metric of anatomical similarity. In this Review, we offer an overview of the measure
10.1895/wormbook.1.12.2	Neurogenesis in the nematode Caenorhabditis elegans.	WormBook	The nervous system represents the most complex tissue of C. elegans both in terms of numbers (302 neurons and 56 glial cells = 37% of the somatic cells in a hermaphrodite) and diversity (118 morphologically distinct neuron classes). The lineage and morphology 
10.1101/2021.12.10.472091	Robust regulatory architecture of pan-neuronal gene expression	bioRxiv	Pan-neuronally expressed genes, such as genes involved in the synaptic vesicle release cycle or in neuropeptide maturation, are critical for proper function of all neurons, but the transcriptional control mechanisms that direct such genes to all neurons of a n
10.1073/pnas.1803274115	Redundancy in synaptic connections enables neurons to learn optimally	Proceedings of the National Academy of S	Significance Humans and animals are capable of rapid learning from a small dataset, which is still difficult for artificial neural networks. Recent studies further suggest that our learning speed is nearly optimal given a stream of information, but its underly
