synapse_id,pre_segment_id,post_segment_id,cleft_score,size_vx
3520,500909,500880,206,343
10088,500680,500848,179,816
4046,501625,501945,171,807
29155,501079,500256,154,688
28861,501764,501616,144,339
13248,500197,501397,124,826
4865,500714,500424,204,1094
6502,500449,501977,22,57
23939,501759,501363,142,250
1936,500823,501021,45,58
9188,501249,501644,191,244
16656,501085,501105,118,976
17532,501601,501125,171,449
28100,500133,500751,209,822
27120,500606,501837,218,513
9570,500120,500205,38,69
13439,501796,500367,76,684
25981,501470,501345,112,276
19741,501298,501683,60,510
24837,501056,500279,105,158
3695,500300,501367,200,617
5392,500691,500296,176,155
18658,501578,500560,65,269
25970,500042,500941,131,151
22659,500527,500400,215,304
6441,501917,500095,101,1065
4637,500502,500720,101,523
21478,501986,501670,120,721
9941,500309,501069,202,168
16434,500799,501198,136,236
13648,500932,501426,121,517
1151,500885,501872,128,183
29182,500308,501991,121,257
12571,501194,501039,14,109
26252,501606,500104,210,318
13861,500091,501891,37,104
6314,501202,501967,57,70
23191,501627,501310,121,1027
28235,500037,500051,175,476
17244,500928,500766,23,107
22992,501282,500642,110,557
26853,500238,500556,193,304
10066,501299,500545,116,228
14199,500244,500472,138,800
6007,500784,500320,145,654
14072,500431,501606,138,431
4809,501575,500758,151,223
11969,500761,500240,40,165
26139,501823,500328,22,72
748,501010,501662,150,1546
18713,501756,502000,143,139
15282,501121,501979,38,287
943,500160,500818,139,1055
19718,500467,501066,131,242
19225,501529,500281,127,323
1581,501861,500517,180,742
972,501931,500339,167,648
19441,500764,500543,131,728
13617,500419,500942,13,421
17542,501179,500132,141,542
29995,501562,500610,187,347
18716,501731,501231,148,129
5846,500620,500215,26,226
27437,500934,500111,121,321
13092,501362,500533,117,287
27835,500049,501267,129,401
3578,500255,501530,128,598
23059,500264,501852,126,478
1686,500255,500800,161,838
15546,501171,501848,38,260
25057,501114,500495,13,151
29839,501220,500435,3,87
12856,501133,501236,152,553
20685,500523,500787,188,310
25553,501144,501360,102,152
18986,500593,500045,102,423
18081,501066,500373,119,356
14258,500233,501486,156,441
12521,501204,501467,20,155
14226,501567,500953,125,320
28517,501145,500722,116,248
26661,501488,500636,118,404
22112,501036,501458,159,240
13218,500158,500636,130,353
29553,500178,501777,45,272
5301,501753,500294,208,304
2833,501114,500520,95,248
24104,500982,500493,134,595
25683,500994,500902,121,160
21419,501620,500196,107,538
6237,500131,501421,117,563
3950,500442,501158,162,277
9440,500013,500155,93,725
662,501886,501316,142,147
26493,500061,501036,41,971
6755,500208,500559,198,222
19402,500370,500680,171,177
974,500799,501719,255,315
7782,500593,500550,181,627
591,501968,500023,110,142
17527,500004,501973,175,615
22522,501887,500781,148,425
17788,501726,501918,166,301
2646,501731,500180,131,261
6698,501152,500361,134,195
27059,500585,501096,24,91
23646,500573,501295,54,71
28383,501119,500530,155,613
27203,500726,500468,32,85
12343,500696,501640,56,58
6969,500364,501972,23,72
5477,500208,500276,31,170
16629,501438,500636,117,289
12528,500937,500432,200,239
3387,500446,500981,102,457
19495,501190,501600,134,299
3271,501917,501239,69,595
28402,501568,501530,174,278
12067,501919,501690,136,160
19994,500289,502000,119,204
8374,500970,501611,87,452
21028,500642,501537,173,384
5404,501806,501562,144,2230
18524,501963,500259,179,882
28993,500269,500613,33,76
6800,500018,501727,132,501
7178,501274,501986,164,1744
8867,501203,500070,168,269
19089,501681,500722,147,317
14861,500217,500485,172,579
20739,500502,501912,122,479
11516,501704,501291,129,315
22831,501571,501861,83,635
11678,500710,501281,43,268
29224,500721,500868,122,891
5180,500284,500997,155,300
4165,500465,501953,111,578
10836,500496,501372,155,210
14520,500042,500750,89,764
4154,501636,501380,29,96
1180,501323,500538,121,359
7054,501153,500922,170,150
26506,501212,501290,77,242
19686,501861,501612,135,232
18500,500743,500251,167,388
5901,500336,500701,172,773
21014,500781,500535,192,875
29797,501007,500586,76,252
6685,501748,501612,159,346
29681,501163,501780,141,295
745,501946,501331,130,1126
20627,500716,500806,127,352
23410,501592,501403,139,351
8206,501711,500131,150,954
21123,501039,501263,167,266
28257,500228,500129,29,145
5108,501607,501080,140,300
17288,501452,501173,171,270
19956,501808,500833,99,261
24528,500171,501265,58,117
26630,501744,501098,147,370
4425,501472,500679,38,124
9202,501079,501646,118,739
14530,501549,500422,5,95
3022,500981,501788,147,627
26597,501110,501848,37,83
6229,901783,501394,121,192
29710,501194,501862,138,396
6497,501430,500466,17,171
1905,501441,500520,176,1023
14852,500541,500743,36,116
26185,501780,501394,113,592
15711,500722,501017,157,749
23515,500454,501504,143,1548
23676,501523,500780,149,250
22104,501922,501075,133,1217
18200,500251,500680,49,257
9185,501406,501826,132,909
19151,500419,501440,77,275
23843,501235,500765,145,532
3667,501110,501244,214,646
27555,501382,500774,36,82
5963,500672,500715,72,62
24782,500265,500779,96,374
27385,501327,501704,91,457
19588,500990,500574,131,461
3539,500192,501335,153,248
28378,500745,500029,172,420
12608,500970,500794,58,100
4271,500297,501323,76,364
6883,500093,501859,164,1292
22960,500257,501763,113,354
18202,500862,501533,115,700
7845,500942,500382,154,479
22219,500572,500765,138,948
29552,500781,500690,151,230
28883,500476,501373,96,433
27202,500914,500914,97,671
869,500156,500615,212,539
6495,501872,500180,98,407
20166,501818,500250,129,1140
21454,500670,501697,141,278
13389,501046,501912,138,312
20508,500778,500865,28,93
18710,501063,500899,136,166
20204,501456,500143,199,497
14696,500812,501478,125,505
3206,500873,500038,20,128
27610,501831,501553,166,214
29677,501250,501023,44,212
28531,501142,500705,181,440
18569,501542,500468,194,215
19279,500470,500255,140,582
25726,501397,500261,100,336
6640,501919,501584,54,74
26350,501079,501612,48,76
20011,501399,500513,118,99
8434,501595,500009,180,383
29257,501293,500114,240,127
8509,500218,501837,131,434
10494,501601,501528,85,228
22021,501025,500788,140,585
29540,501168,501734,62,512
4210,500587,500158,205,423
11555,500082,501084,146,582
19293,501777,500131,119,601
10585,500335,501017,129,271
25897,501924,500737,118,844
17559,500994,500565,174,409
15331,903535,501520,148,587
26508,501199,501818,188,246
15058,501716,501368,149,1027
20628,500792,500237,111,109
14805,501431,500258,146,451
14409,501826,500811,151,719
16198,501687,501923,103,591
5845,500890,501176,118,381
20755,900299,500098,169,276
14604,500459,500346,5,184
24888,500202,501110,142,302
27080,500110,500197,95,457
27337,501534,500602,37,124
22015,501159,501237,106,1382
23127,501096,500580,143,223
24184,501852,500927,142,541
28424,501328,501440,124,490
17993,500704,501264,195,205
16975,501364,501617,169,503
17529,501868,501059,180,316
8105,501084,500218,129,362
8799,501210,500079,95,346
5556,501215,501826,96,1090
4851,500339,501000,119,582
10852,501691,501273,49,199
1240,500877,500067,173,282
7785,501307,501782,164,475
28326,501577,501645,173,366
18133,500442,500963,46,134
19012,501229,500005,51,150
2135,500478,500442,223,487
23531,500225,500902,103,281
187,501850,500709,173,671
15014,501868,500028,108,216
7748,500371,501457,114,139
2207,500202,500844,116,375
22000,501792,500330,161,449
5758,500060,500813,142,385
2597,501892,500535,93,570
23999,500721,501398,117,487
2145,500874,501865,139,826
10540,500867,500986,168,630
19047,500433,500966,54,57
3047,500166,501515,170,249
3427,500619,501300,83,319
26624,501904,501926,167,227
18316,501730,500916,123,431
6968,500489,500710,101,323
4473,501390,501031,100,371
25479,500363,501591,144,225
26062,501676,500248,174,294
28594,500489,501148,160,592
26739,501253,501719,43,101
10961,500431,501174,123,281
10096,500281,501772,176,813
14438,903322,500166,198,648
19322,500881,501653,11,74
6961,501344,501287,185,402
16489,501815,500138,142,719
18075,501110,500008,141,227
4627,501169,500993,159,161
16336,500039,500646,54,268
6369,501975,500076,24,124
28765,500142,500726,61,484
9239,500057,501819,199,813
27903,500180,500440,43,136
10568,500436,501814,207,494
25205,501387,500167,193,464
3193,500936,501135,112,611
7032,501080,500050,159,292
25782,501778,501051,172,408
15525,500971,501976,98,534
7730,501847,500356,135,276
9418,501938,500912,143,496
8869,500516,501552,96,490
21693,500701,501793,42,157
17831,501521,501511,202,210
23451,501830,500459,172,376
14064,500311,500132,167,408
24956,500037,500202,174,1637
7627,500337,501447,35,116
5528,501382,500987,210,290
23033,501992,500576,176,600
8687,500514,500084,163,190
23487,500576,501439,169,638
235,500007,501510,36,122
16757,501814,501224,149,745
23021,501771,500612,14,240
18395,501997,500491,165,316
19804,500476,500982,156,424
25780,501804,500039,149,926
1579,500767,500896,165,129
16309,501716,500316,118,688
2773,500065,501134,150,383
11142,500318,500884,210,416
10383,501176,500207,144,692
16547,500299,501465,106,381
10363,501362,500455,22,149
16832,500269,500840,136,206
3408,501848,500722,42,94
19190,902314,500153,48,284
5771,500957,501109,132,308
303,501633,501234,113,704
18885,501596,501858,92,231
29011,500880,500923,145,276
19432,501113,500051,46,141
9110,501131,501458,173,302
15539,500383,500363,111,333
17631,500088,501503,37,149
964,501368,501941,200,571
10837,501363,500554,176,1218
6701,501925,500208,150,500
6180,501607,501711,156,177
11550,500876,500816,167,526
18651,500718,500392,133,365
5772,501072,500156,128,281
28039,501535,500671,139,560
15216,500615,500010,189,230
9675,500811,501971,138,387
8714,501268,500212,159,677
24307,500915,501677,125,653
23756,501303,500468,18,172
18161,501304,500731,173,410
17939,500075,501507,125,355
3451,501429,501485,146,196
26388,501617,500218,103,424
25149,501302,500498,82,428
18815,500824,501310,180,185
28787,500999,501881,122,514
14471,500006,500217,105,753
10320,501106,500749,81,382
25464,500441,500583,124,481
3344,500830,500481,164,377
8680,501504,501212,142,264
25387,501505,501426,188,244
26466,501814,500132,135,525
5647,500943,501564,23,94
23480,500756,500844,167,325
11973,501161,500086,138,518
5609,500105,500498,70,394
11269,500101,501432,190,444
13627,500088,501184,136,297
9056,500081,500922,46,139
14172,500669,501394,138,373
29829,500681,500002,121,402
19554,501372,501212,104,598
9297,500888,501330,191,343
15921,500995,500725,149,541
17399,500554,501992,53,594
26013,501048,500583,175,257
20289,500241,501230,62,178
1451,500993,500646,159,336
6331,501591,500131,134,985
25716,501644,501002,232,174
13458,500211,501870,207,121
1636,501355,501670,226,221
29115,500470,500390,131,464
27195,501093,501368,153,678
16507,501838,500954,23,120
17853,501596,501627,96,484
23573,501247,501041,113,352
12384,501462,500145,21,161
4972,501412,501379,148,316
27004,500593,500344,123,485
13088,501975,500527,182,540
28574,500433,500870,167,259
20153,501033,500767,79,354
9546,500818,501384,190,397
7892,500774,500029,88,705
13374,500636,500636,136,436
20093,500026,501177,54,76
4848,501909,500308,167,964
21545,500471,500139,145,463
28720,501087,501465,97,518
29312,500540,501085,242,249
21791,501436,500738,167,380
14394,500696,501273,171,478
9007,501150,500254,44,196
13527,500767,501225,156,757
29554,501682,501519,140,691
13426,501712,501944,217,402
15379,500009,500835,137,194
27451,501576,501922,20,117
2757,500856,500725,153,166
12587,501829,501041,215,319
14362,501085,501180,194,371
21615,501519,501180,96,660
21644,500057,500749,186,537
7352,500003,501429,109,434
21701,500922,500959,172,485
12308,500838,501919,17,301
16822,501295,500716,147,347
28093,500149,500050,91,382
3092,501706,501244,49,429
19065,500338,501780,90,503
3196,501519,501327,102,642
280,500415,500835,173,1550
16628,500561,500318,87,222
27863,500074,500774,170,197
16709,500451,501012,131,317
20056,903487,501646,103,740
12108,501960,500662,174,494
17134,500863,500979,25,112
20304,501900,500983,33,100
26040,500045,500090,120,390
15454,500051,500472,116,199
10869,500943,501754,162,610
28101,500063,500669,144,364
26549,500779,500021,124,1123
7559,501270,501490,175,971
14028,500512,501372,129,440
23654,500811,500581,16,87
22770,500706,501618,169,376
19553,500164,500196,153,281
28443,500212,501486,131,441
14372,500709,501002,147,301
9243,501784,500556,105,570
4529,500380,501134,107,253
8422,500690,500605,182,454
9696,500180,500804,117,336
24584,501528,501655,142,540
19883,500670,500265,147,283
28245,903343,501568,212,417
23710,500210,501570,146,237
14065,500907,500300,124,238
13156,500814,501232,203,403
7452,500025,501080,27,134
10150,500465,501050,104,533
1939,501207,500384,167,341
1158,500893,501682,42,175
25656,501128,500148,222,482
9080,500178,500367,108,220
4469,500621,501217,135,567
9308,500454,500299,126,683
11567,501862,501578,147,576
27140,500314,501115,161,254
20852,500268,500942,164,319
17882,501928,500999,141,397
2187,501174,501309,123,943
5157,500148,500203,176,619
7066,501113,500745,170,742
11011,501563,500436,124,544
8273,501466,501210,237,442
39,501884,500683,140,811
13882,500795,500419,145,283
28190,500795,501300,75,404
19768,500546,501242,42,159
9383,501773,500655,136,359
3067,501956,501931,48,227
17266,501561,501601,120,812
27236,900405,501102,59,219
16281,501387,500893,109,273
28312,501881,501412,120,311
25066,500735,500268,142,184
9407,501853,500538,106,227
4287,501674,500159,74,392
27139,500659,501889,198,700
4158,500131,501831,136,380
9217,500730,500830,92,363
1576,500300,500380,155,494
3135,500965,500880,88,235
1611,500598,500311,52,112
24510,500077,501463,156,357
6063,501501,501262,41,189
3984,501749,500559,127,206
13040,500995,501370,152,538
22281,500683,500764,137,237
1922,501056,500758,140,600
20941,500871,500909,158,341
26776,501946,501043,118,755
3887,500435,500197,159,435
1551,501157,500931,225,678
6480,501386,501704,101,375
734,501846,501261,131,310
2079,500028,501210,44,572
6390,501830,501153,107,217
6708,500841,501715,162,415
18345,501224,501711,128,629
24714,501057,500071,132,305
18712,500104,501202,167,222
21856,500249,500861,147,325
16407,501513,501466,132,570
20721,501370,501457,143,261
3806,501969,500237,188,712
8985,500123,501059,11,166
14710,501734,500642,100,599
12841,501894,501056,138,660
24390,501448,500391,163,705
3127,501727,500410,164,220
7033,500730,501887,152,613
25164,500966,500931,127,1156
20904,500797,501340,165,275
19720,500204,500971,98,392
26184,501393,500079,111,272
28721,500006,501460,154,1077
4513,501678,500502,176,437
22801,500258,500148,149,132
16316,501171,501364,62,118
14034,500681,500008,185,325
4947,500616,501775,155,323
13050,501627,500696,86,414
15351,501881,500939,146,391
16570,500678,501618,127,415
29915,501686,501270,111,1010
13469,501469,501904,123,561
29722,501731,500432,102,731
24156,501773,500174,125,274
22635,500885,501344,131,248
21779,501381,501424,166,249
8201,500952,500538,123,627
24839,500471,501335,209,336
1848,501425,501646,124,659
19661,501482,501839,193,787
26924,501661,501017,149,166
3525,500095,501576,187,154
12895,500895,501609,93,303
24468,501775,501817,96,205
16796,501795,501653,12,160
20606,500645,500206,152,357
14042,500780,501551,196,550
15233,500250,501287,136,382
8997,501633,500628,96,385
22257,500825,500551,127,421
3672,501214,501618,148,660
9439,500795,501185,31,193
26404,500025,500753,151,386
15947,501946,501666,152,321
15697,500819,500659,135,507
9855,500128,501948,141,188
18000,501946,500081,167,152
5327,501703,501953,100,452
4357,500212,500897,145,173
16415,500581,501139,93,303
8599,500176,501311,143,452
1408,501837,500565,119,311
18106,500982,501757,139,1131
16677,501372,501090,149,665
4445,501759,500422,130,201
1679,500053,500691,35,52
25876,500264,501971,162,520
13189,500265,500937,180,730
19549,500473,501233,143,591
13477,500459,501517,149,1124
29380,500790,501269,106,128
2938,500669,501948,35,222
9326,501945,501105,109,224
3349,501600,500539,46,91
10643,500074,500636,192,255
21993,501381,500619,140,471
23905,500496,500861,147,585
28695,500228,501605,78,525
24012,501293,501765,127,257
19464,501181,501589,4,196
27480,501180,501654,139,166
26086,501169,500986,125,486
17712,501173,501920,109,461
28094,501190,501443,100,143
5135,501506,500986,148,402
6733,500094,501135,171,419
6791,500773,500773,43,133
15781,501163,501106,137,322
9891,500287,501479,78,370
8700,500302,500579,130,313
19413,500683,500052,33,144
27925,501777,501020,167,994
3789,500189,501072,147,590
24625,501448,500723,115,413
10462,500515,501322,146,442
11601,500770,501119,162,491
20025,501663,501241,32,105
12862,501270,500533,189,202
10607,500192,500718,116,326
7622,501520,501948,181,326
20922,501713,501037,138,259
10109,500701,501315,126,287
7567,501448,501255,108,353
27494,501344,500751,159,826
26598,501817,500066,91,537
21193,500198,501495,128,300
4483,500338,501334,154,340
7542,501528,501117,169,684
28448,501663,501679,209,319
5262,500748,500948,20,117
22734,500382,500745,195,448
17257,500653,501638,55,687
6652,500297,501682,125,454
18420,501746,500572,44,103
23147,501079,500842,157,413
27505,500077,500265,190,183
2546,500952,501270,215,115
3901,500871,501592,151,471
15260,500927,501046,120,551
4774,501873,501768,145,516
22437,501470,500517,157,1458
2866,501956,500757,204,287
3711,500788,500123,110,539
28007,501538,500653,9,83
17532,501601,501125,171,449
15301,501171,501633,64,94
13720,501027,500952,179,564
17866,500637,501384,139,541
23101,500006,500921,34,46
25124,501492,500840,172,784
8647,500382,500228,155,366
17759,500890,500144,170,309
18852,501025,501368,184,179
23782,501552,500526,140,597
21140,501971,500453,98,789
20118,500816,500581,123,458
21910,500109,501804,153,284
26947,501551,500117,129,359
16624,500959,501201,57,524
16269,501837,500880,53,419
28116,501681,500788,86,512
24448,500178,500812,139,183
17706,500198,501551,135,356
26563,500087,501146,137,266
2293,501122,500128,123,320
5675,500734,501019,25,188
3985,501358,500530,7,278
15228,500897,501113,102,1676
24310,501730,500990,117,525
15530,500253,500657,129,294
14853,500268,500282,119,252
10789,500756,501230,60,41
6104,501701,500368,157,577
18804,501510,501956,26,90
13154,500178,500037,72,69
11050,501919,500338,199,442
17341,500720,500086,153,349
18378,502000,500308,157,253
17061,501208,500203,231,558
28733,501565,501337,36,85
15193,500707,500830,65,183
19939,500442,501999,118,181
860,501868,500093,93,492
18769,500947,500546,195,974
22727,501759,500980,88,888
7756,501434,500257,32,165
21983,500212,501897,32,122
20763,500516,500280,138,374
12615,500858,500696,105,546
8396,501204,501310,125,553
11852,500419,500338,153,465
27762,501545,501486,185,323
2993,501399,500126,153,639
914,500821,501345,95,332
26187,501712,501825,56,67
7670,500461,500065,182,250
1673,501588,500066,11,181
10323,500477,500679,26,66
16701,501975,500213,86,239
23346,500305,501888,81,455
14642,501306,500897,196,396
15373,500636,500986,126,144
26032,501106,501628,134,573
16503,500773,501744,30,109
17508,501575,501233,144,417
27009,501899,501948,72,441
17924,500080,500816,41,374
23726,500685,501884,169,192
24958,500045,500538,148,519
24746,500821,500947,40,140
18763,501060,500679,154,293
15457,500386,501582,127,423
2046,500322,500422,19,137
22970,501912,501306,119,404
21872,500657,501545,28,105
11282,501162,500318,106,166
3780,500930,500254,41,90
22217,500707,501057,20,262
4384,501327,501237,140,211
28985,501058,500316,78,367
19271,500261,501382,93,374
9765,501202,501016,117,526
20297,500895,500743,10,112
18199,501607,500503,116,221
8766,500891,501489,169,171
6693,501934,500029,62,190
23218,500068,501046,152,411
17959,500950,500937,171,378
12836,501452,501432,147,668
28904,500436,501609,182,136
12147,500930,500893,155,420
10276,501487,501981,18,139
12575,501313,501383,162,410
27531,501536,501458,163,328
4233,501948,500387,159,497
3310,500330,501052,95,445
6221,501843,501031,44,407
14871,501481,500532,31,73
8266,500399,501153,185,427
822,500440,500376,171,171
26762,500701,501113,190,253
20484,500386,500250,138,597
18834,500296,500413,116,596
24589,501795,501375,103,217
5143,501092,501643,167,628
14942,501174,501370,179,355
23992,500199,501736,207,268
10513,500100,500942,152,426
10938,501212,501166,153,294
22654,500405,500939,107,111
21343,500732,500257,83,1337
8894,501618,500312,113,224
25351,501780,500898,115,743
29330,501233,500090,145,204
15490,501376,501963,121,531
21681,500361,501424,80,211
15868,501521,500211,131,747
27694,501059,500327,191,388
28033,501946,500021,162,165
15520,500361,501667,153,576
16594,501895,500544,111,820
26888,500311,501802,167,493
24614,500261,500619,142,320
1292,501331,500278,204,270
14323,500105,500846,102,359
5179,500466,501582,96,480
7983,500266,501804,73,622
10238,501541,500272,149,220
6034,500513,501918,123,340
8260,501627,501644,78,239
11323,500733,501736,38,220
14297,500751,500743,151,174
9212,501726,500484,102,294
16036,501697,500681,168,258
7864,500786,500051,80,414
10929,500825,501398,28,118
2566,500807,501317,24,198
16050,500562,501954,65,78
3478,501976,501635,171,528
18898,500007,500238,137,270
21203,500682,500959,69,454
25483,500952,501661,77,505
34,500459,501231,132,136
24301,500039,500565,31,105
757,500771,500842,195,431
13463,501135,501724,45,268
12525,500723,501844,102,442
24965,500022,501719,128,210
45,501753,501696,203,391
23454,500577,501552,51,92
14703,501660,500797,113,348
24633,501775,500176,172,598
1047,501319,500019,108,495
8192,500465,500302,128,323
5295,501039,500622,60,397
9851,501208,500326,126,386
13991,501797,501436,32,313
22320,500465,501224,172,678
10983,500924,500651,132,339
3286,501534,501507,125,248
29039,501174,501190,82,407
24492,501870,501142,179,353
18033,500930,501825,152,361
15927,501314,500422,115,251
15244,501372,500519,167,511
17182,500831,500666,31,140
24700,501729,501109,132,292
8208,501844,501206,131,524
7917,500214,500368,128,1262
14863,501721,500792,231,551
4488,501222,501924,169,650
3828,501916,500110,156,580
22428,500029,500997,171,381
4456,500449,500586,145,577
16550,501234,500616,57,68
19767,500105,501488,182,244
17040,501519,501986,154,494
26524,500453,500556,120,237
23146,501921,500035,27,264
9897,501829,500269,132,278
21191,501760,500578,182,241
8853,500762,500063,201,505
903,500937,501971,112,313
8773,501130,501045,140,396
12853,500752,500034,121,215
17634,501628,500642,133,217
19155,500145,500060,171,154
6565,501846,500238,99,422
11696,501692,500154,55,110
2328,501537,501805,78,131
8922,501911,501657,123,197
8322,501228,500989,127,340
1852,500543,501677,168,354
24408,500760,500172,108,198
16920,501703,501152,124,168
24935,501060,501888,142,220
11489,501453,500646,145,739
25432,501786,501506,71,322
2785,500468,501055,129,728
28996,501941,501119,119,122
24447,901236,501305,86,254
9594,500239,501997,202,533
20183,501487,501852,124,520
8561,500820,500261,30,180
9455,500184,500661,9,314
3669,500697,501059,138,589
8182,500025,500764,130,282
1756,500501,501152,99,322
10900,500294,500907,156,570
11964,500818,501834,148,427
1884,501945,500538,136,771
22683,501784,501226,56,111
13503,500862,500783,144,707
10945,500390,501798,58,1029
8784,500663,501678,70,353
18516,500597,501919,130,353
15620,501960,500324,81,151
4797,500363,501521,140,566
8919,501301,501852,66,209
5994,501676,500028,138,383
8314,501362,500232,106,452
5197,501219,501991,149,426
13716,500986,501225,117,1015
5874,501660,500564,20,58
16150,500197,500553,77,817
5920,501980,500751,208,286
9144,501492,501831,113,841
405,500758,500045,9,75
6665,501691,500938,136,164
11656,501213,501860,148,880
11425,500178,501503,129,515
1991,500293,500781,68,185
29866,501350,501760,117,223
15414,501201,501635,108,232
2159,501445,501762,128,792
18878,500181,501453,83,548
8386,500381,501265,0,187
13243,501194,500099,146,628
1672,500619,500336,184,1571
28899,500682,500780,161,766
2193,500647,500481,213,177
978,501670,500515,48,99
1594,500401,501340,109,351
3696,501534,501982,122,399
91,501622,500064,59,236
6550,500492,501542,104,318
24737,501693,500907,203,180
29550,500155,501034,94,362
225,500771,501473,86,838
6720,501152,500023,162,713
1784,501816,500461,141,642
23286,500777,501227,164,372
1833,500868,500838,168,555
22124,500116,500772,55,50
25123,501615,500924,142,613
2685,500502,500547,121,482
6117,501620,500604,54,183
3326,500119,501847,87,487
19941,501139,501265,11,93
13445,501034,501928,142,922
494,501400,501533,163,388
1079,501793,501288,145,545
26579,500774,501132,129,328
23629,500345,501237,134,541
25051,501754,501869,114,536
23421,501518,500385,192,1314
8388,500059,501219,52,147
21011,500953,500224,33,63
2800,500953,500262,135,201
17042,500114,501583,200,436
28494,500532,500908,146,248
13704,501176,500651,157,452
20389,500683,501545,184,642
19341,500104,500278,110,614
228,500519,501010,170,519
7017,500837,501028,138,899
20810,500060,501942,120,476
25105,500147,500878,28,56
25196,501406,501730,123,708
13602,500757,501945,162,827
9195,501031,501542,196,812
13122,500356,500743,163,250
9683,500616,501696,130,663
9361,901665,500926,46,142
24602,501661,500142,173,387
12634,501605,500856,105,283
1105,501570,500403,50,249
4465,500762,500910,130,499
7836,901334,501122,150,427
1242,500074,501524,112,354
10199,500449,500659,0,57
27902,501564,501176,99,169
9200,500225,501355,131,453
5407,500250,500131,93,242
15517,500117,501251,70,172
898,500109,500914,121,420
20733,500764,500375,17,152
8530,501193,500255,158,302
7581,500373,501232,107,540
13628,501122,500111,155,373
15617,501285,501280,156,221
29697,500163,500194,24,88
26693,500610,500094,23,208
15297,501023,500256,202,223
28744,501227,500531,112,228
2218,500675,500905,203,453
10576,500696,501723,148,166
27889,500436,501291,110,287
20747,500440,501017,162,254
26416,500783,500293,121,198
23735,501302,500236,181,552
27162,500161,500439,42,65
2262,500667,500547,113,195
16877,500928,500197,31,153
8444,500936,501504,152,747
3283,501533,501265,43,205
13618,500998,500965,132,261
19211,501730,500570,34,329
697,500115,501576,155,421
804,500013,501661,185,419
26435,501662,501732,53,93
17216,500718,500249,99,757
28369,501315,500566,187,274
26685,501058,500084,119,629
26030,500542,500898,183,468
14401,501131,501158,32,201
22947,501924,501886,158,390
9652,500857,501870,205,327
21185,500586,500046,73,1745
19404,501130,501342,48,140
17544,500874,500440,186,425
7274,501895,501522,124,318
18476,500330,501757,171,292
16279,500550,501515,113,800
24366,500287,500512,147,254
26162,501211,501623,10,155
427,501391,500120,112,337
9479,500032,501113,81,420
13204,501964,501802,150,243
4855,501960,500584,203,240
6615,501792,500837,87,307
4630,500324,500296,161,391
15780,501759,500619,145,1112
29089,500478,501691,174,576
16921,500571,500336,165,440
13933,500219,501090,167,372
22491,501034,501429,41,71
21611,501173,501651,158,506
26718,500372,501105,52,138
22282,501026,501193,36,33
12750,500709,500680,186,372
7337,501745,500990,179,523
1732,500554,500267,66,131
3290,501333,501875,217,681
14552,500342,500533,147,412
6186,501601,501271,213,624
1389,501174,501751,54,90
3884,501153,500673,155,454
12766,501292,501386,0,66
28850,501985,501734,74,340
17403,500682,501610,46,209
1031,501503,501036,140,413
27179,500496,500735,123,405
18774,500546,501319,52,424
25516,501243,500979,16,173
21297,501492,500298,131,603
24901,501752,500183,151,568
5984,501070,502000,127,739
1203,501143,500968,193,413
2722,501489,501202,91,418
28274,500777,500112,67,55
13216,500215,500743,155,397
5055,501487,501837,168,174
12769,500939,501726,147,162
19072,500800,500628,86,822
3694,500405,501518,119,709
29984,501433,500473,160,726
26050,501442,501995,31,183
21867,501395,500093,97,292
26798,501581,501225,104,293
21054,501646,500162,133,168
3411,501438,501468,13,75
28819,500113,500307,3,176
26679,501006,501989,174,468
29821,500726,500725,91,249
1919,500819,500550,150,364
27071,501942,500987,160,410
27655,500441,501163,120,1011
7428,501311,501504,134,183
16319,501966,501362,93,391
20236,500045,500544,165,772
22060,500005,500655,120,322
24370,500054,500099,148,465
18381,902776,501752,109,406
847,501657,501573,162,952
14125,500346,500031,83,178
6516,501748,500998,163,401
26391,501023,501441,174,1114
14744,501685,501128,161,249
27998,502000,501190,139,775
28393,501118,501436,141,646
28854,500143,501051,159,363
9160,501006,501694,102,155
20753,501703,501011,161,268
6239,501545,500615,196,211
13917,501512,501638,114,416
13581,501453,500959,136,539
59,501397,500833,158,235
10334,501490,501564,94,187
15087,501112,501185,213,533
14441,500045,501707,149,656
10377,500816,501426,144,286
1831,501096,500861,160,261
782,500641,500838,59,89
29126,501025,501358,149,219
13584,501607,501536,132,290
28935,500658,501368,140,405
19515,501114,500924,122,654
3498,501399,500164,121,174
7725,500363,500205,12,88
1297,501894,501631,164,291
15343,501793,500930,121,400
3756,501409,500542,10,121
29443,501488,500188,166,312
14747,501507,500924,98,845
7686,500627,500383,128,321
16334,501537,500094,108,185
6083,500657,501303,162,226
5253,501314,501179,4,104
8956,500040,501164,23,115
21710,500938,500121,146,557
26154,501211,501952,119,371
13986,501170,501904,85,487
21085,500267,500225,210,563
24536,501327,500786,111,294
2931,500204,501131,27,84
19582,500389,501625,24,86
7939,501438,501975,158,240
23481,501561,500785,31,78
28459,501421,500039,155,293
4284,500203,500944,151,1209
22354,501830,501300,225,264
23363,501532,501491,44,95
7002,500687,500781,135,439
17956,500888,501159,88,470
13150,501177,501903,25,53
27881,500054,501372,21,70
1506,500051,500800,35,160
13030,500075,501238,146,639
22884,501980,501473,107,623
8664,501698,501343,16,115
8239,500998,501379,123,248
